,연도,시도,행정구역,코드,학제,date.x,성별,학생수,인구수_2년전_4세,인구수_1년전_5세,4세대비5세변동치,5세대비1학년변동치,4세대비1학년변동치,4세대비5세변동률,5세대비1학년변동률,4세대비1학년변동률
838,2015,대구,달성군,2771000000,초등학교,2015-04-01,전체,1896,2061,1994,-67,-98,-165,-0.032508491,-0.049147442,-0.080058224
839,2015,대구,달성군,2771000000,초등학교,2015-04-01,여자,910,973,950,-23,-40,-63,-0.023638232,-0.042105263,-0.064748201
840,2015,대구,달성군,2771000000,초등학교,2015-04-01,남자,986,1088,1044,-44,-58,-102,-0.040441176,-0.055555556,-0.09375
841,2015,인천,중구,2811000000,초등학교,2015-04-01,전체,1244,992,1045,53,199,252,0.053427419,0.190430622,0.254032258
842,2015,인천,중구,2811000000,초등학교,2015-04-01,여자,621,507,524,17,97,114,0.033530572,0.185114504,0.224852071
843,2015,인천,중구,2811000000,초등학교,2015-04-01,남자,623,485,521,36,102,138,0.074226804,0.195777351,0.284536082
844,2015,인천,동구,2814000000,초등학교,2015-04-01,전체,754,678,647,-31,107,76,-0.045722714,0.165378671,0.112094395
845,2015,인천,동구,2814000000,초등학교,2015-04-01,여자,376,331,321,-10,55,45,-0.03021148,0.171339564,0.135951662
846,2015,인천,동구,2814000000,초등학교,2015-04-01,남자,378,347,326,-21,52,31,-0.060518732,0.159509202,0.089337176
847,2015,인천,미추홀구,2817700000,초등학교,2015-04-01,전체,2972,3460,3359,-101,-387,-488,-0.029190751,-0.115212861,-0.141040462
848,2015,인천,미추홀구,2817700000,초등학교,2015-04-01,여자,1427,1659,1623,-36,-196,-232,-0.021699819,-0.120764017,-0.139843279
849,2015,인천,미추홀구,2817700000,초등학교,2015-04-01,남자,1545,1801,1736,-65,-191,-256,-0.036091061,-0.110023041,-0.142143254
850,2015,인천,연수구,2818500000,초등학교,2015-04-01,전체,3134,2681,2961,280,173,453,0.104438642,0.058426207,0.168966803
851,2015,인천,연수구,2818500000,초등학교,2015-04-01,여자,1504,1218,1364,146,140,286,0.119868637,0.102639296,0.234811166
852,2015,인천,연수구,2818500000,초등학교,2015-04-01,남자,1630,1463,1597,134,33,167,0.091592618,0.020663745,0.114149009
853,2015,인천,남동구,2820000000,초등학교,2015-04-01,전체,4980,5186,5201,15,-221,-206,0.002892403,-0.042491828,-0.039722329
854,2015,인천,남동구,2820000000,초등학교,2015-04-01,여자,2472,2557,2565,8,-93,-85,0.003128666,-0.03625731,-0.033242081
855,2015,인천,남동구,2820000000,초등학교,2015-04-01,남자,2508,2629,2636,7,-128,-121,0.002662609,-0.048558422,-0.046025105
856,2015,인천,부평구,2823700000,초등학교,2015-04-01,전체,4537,4920,4737,-183,-200,-383,-0.037195122,-0.042220815,-0.077845528
857,2015,인천,부평구,2823700000,초등학교,2015-04-01,여자,2179,2355,2273,-82,-94,-176,-0.034819533,-0.041355037,-0.074734607
858,2015,인천,부평구,2823700000,초등학교,2015-04-01,남자,2358,2565,2464,-101,-106,-207,-0.039376218,-0.043019481,-0.080701754
859,2015,인천,계양구,2824500000,초등학교,2015-04-01,전체,2964,3090,3055,-35,-91,-126,-0.011326861,-0.029787234,-0.040776699
860,2015,인천,계양구,2824500000,초등학교,2015-04-01,여자,1476,1521,1524,3,-48,-45,0.001972387,-0.031496063,-0.029585799
861,2015,인천,계양구,2824500000,초등학교,2015-04-01,남자,1488,1569,1531,-38,-43,-81,-0.024219248,-0.028086218,-0.051625239
862,2015,인천,서구,2826000000,초등학교,2015-04-01,전체,5471,5414,5575,161,-104,57,0.029737717,-0.018654709,0.01052826
863,2015,인천,서구,2826000000,초등학교,2015-04-01,여자,2726,2621,2720,99,6,105,0.037771843,0.002205882,0.040061045
864,2015,인천,서구,2826000000,초등학교,2015-04-01,남자,2745,2793,2855,62,-110,-48,0.022198353,-0.038528897,-0.017185822
865,2015,인천,강화군,2871000000,초등학교,2015-04-01,전체,382,359,368,9,14,23,0.025069638,0.038043478,0.064066852
866,2015,인천,강화군,2871000000,초등학교,2015-04-01,여자,196,175,182,7,14,21,0.04,0.076923077,0.12
867,2015,인천,강화군,2871000000,초등학교,2015-04-01,남자,186,184,186,2,0,2,0.010869565,0,0.010869565
868,2015,인천,옹진군,2872000000,초등학교,2015-04-01,전체,107,149,162,13,-55,-42,0.087248322,-0.339506173,-0.281879195
869,2015,인천,옹진군,2872000000,초등학교,2015-04-01,여자,52,74,76,2,-24,-22,0.027027027,-0.315789474,-0.297297297
870,2015,인천,옹진군,2872000000,초등학교,2015-04-01,남자,55,75,86,11,-31,-20,0.146666667,-0.360465116,-0.266666667
871,2015,광주,동구,2911000000,초등학교,2015-04-01,전체,530,647,624,-23,-94,-117,-0.035548686,-0.150641026,-0.180834621
872,2015,광주,동구,2911000000,초등학교,2015-04-01,여자,260,306,295,-11,-35,-46,-0.035947712,-0.118644068,-0.150326797
873,2015,광주,동구,2911000000,초등학교,2015-04-01,남자,270,341,329,-12,-59,-71,-0.035190616,-0.179331307,-0.208211144
874,2015,광주,서구,2914000000,초등학교,2015-04-01,전체,2852,3046,2960,-86,-108,-194,-0.028233749,-0.036486486,-0.063690085
875,2015,광주,서구,2914000000,초등학교,2015-04-01,여자,1397,1483,1441,-42,-44,-86,-0.028320971,-0.030534351,-0.05799056
876,2015,광주,서구,2914000000,초등학교,2015-04-01,남자,1455,1563,1519,-44,-64,-108,-0.028150992,-0.042132982,-0.069097889
877,2015,광주,남구,2915500000,초등학교,2015-04-01,전체,2076,1786,1854,68,222,290,0.038073908,0.1197411,0.16237402
878,2015,광주,남구,2915500000,초등학교,2015-04-01,여자,1000,884,916,32,84,116,0.036199095,0.091703057,0.131221719
879,2015,광주,남구,2915500000,초등학교,2015-04-01,남자,1076,902,938,36,138,174,0.039911308,0.147121535,0.192904656
880,2015,광주,북구,2917000000,초등학교,2015-04-01,전체,3986,3955,3979,24,7,31,0.006068268,0.001759236,0.00783818
881,2015,광주,북구,2917000000,초등학교,2015-04-01,여자,1935,1887,1921,34,14,48,0.018018018,0.007287871,0.025437202
882,2015,광주,북구,2917000000,초등학교,2015-04-01,남자,2051,2068,2058,-10,-7,-17,-0.00483559,-0.003401361,-0.008220503
883,2015,광주,광산구,2920000000,초등학교,2015-04-01,전체,5397,5251,5352,101,45,146,0.019234432,0.008408072,0.027804228
884,2015,광주,광산구,2920000000,초등학교,2015-04-01,여자,2658,2651,2677,26,-19,7,0.00980762,-0.007097497,0.002640513
885,2015,광주,광산구,2920000000,초등학교,2015-04-01,남자,2739,2600,2675,75,64,139,0.028846154,0.023925234,0.053461538
886,2015,대전,동구,3011000000,초등학교,2015-04-01,전체,2140,2430,2342,-88,-202,-290,-0.036213992,-0.086251067,-0.119341564
887,2015,대전,동구,3011000000,초등학교,2015-04-01,여자,1035,1166,1126,-40,-91,-131,-0.034305317,-0.080817052,-0.112349914
888,2015,대전,동구,3011000000,초등학교,2015-04-01,남자,1105,1264,1216,-48,-111,-159,-0.037974684,-0.091282895,-0.125791139
889,2015,대전,중구,3014000000,초등학교,2015-04-01,전체,2374,2329,2343,14,31,45,0.006011164,0.013230901,0.019321597
890,2015,대전,중구,3014000000,초등학교,2015-04-01,여자,1119,1088,1111,23,8,31,0.021139706,0.00720072,0.028492647
891,2015,대전,중구,3014000000,초등학교,2015-04-01,남자,1255,1241,1232,-9,23,14,-0.007252216,0.018668831,0.011281225
892,2015,대전,서구,3017000000,초등학교,2015-04-01,전체,4476,4441,4485,44,-9,35,0.009907678,-0.002006689,0.007881108
893,2015,대전,서구,3017000000,초등학교,2015-04-01,여자,2160,2079,2104,25,56,81,0.012025012,0.02661597,0.038961039
894,2015,대전,서구,3017000000,초등학교,2015-04-01,남자,2316,2362,2381,19,-65,-46,0.00804403,-0.027299454,-0.019475021
895,2015,대전,유성구,3020000000,초등학교,2015-04-01,전체,4122,3919,4030,111,92,203,0.028323552,0.022828784,0.051798928
896,2015,대전,유성구,3020000000,초등학교,2015-04-01,여자,1998,1878,1933,55,65,120,0.029286475,0.033626487,0.063897764
897,2015,대전,유성구,3020000000,초등학교,2015-04-01,남자,2124,2041,2097,56,27,83,0.027437531,0.012875536,0.04066634
898,2015,대전,대덕구,3023000000,초등학교,2015-04-01,전체,1721,1821,1796,-25,-75,-100,-0.01372872,-0.041759465,-0.054914882
899,2015,대전,대덕구,3023000000,초등학교,2015-04-01,여자,872,906,886,-20,-14,-34,-0.022075055,-0.015801354,-0.037527594
900,2015,대전,대덕구,3023000000,초등학교,2015-04-01,남자,849,915,910,-5,-61,-66,-0.005464481,-0.067032967,-0.072131148
901,2015,울산,중구,3111000000,초등학교,2015-04-01,전체,2063,1868,1943,75,120,195,0.040149893,0.061760165,0.104389722
902,2015,울산,중구,3111000000,초등학교,2015-04-01,여자,1004,899,941,42,63,105,0.046718576,0.066950053,0.11679644
903,2015,울산,중구,3111000000,초등학교,2015-04-01,남자,1059,969,1002,33,57,90,0.034055728,0.056886228,0.092879257
904,2015,울산,남구,3114000000,초등학교,2015-04-01,전체,2840,2985,3015,30,-175,-145,0.010050251,-0.058043118,-0.048576214
905,2015,울산,남구,3114000000,초등학교,2015-04-01,여자,1358,1435,1449,14,-91,-77,0.009756098,-0.062801932,-0.053658537
906,2015,울산,남구,3114000000,초등학교,2015-04-01,남자,1482,1550,1566,16,-84,-68,0.010322581,-0.053639847,-0.043870968
907,2015,울산,동구,3117000000,초등학교,2015-04-01,전체,1775,1875,1854,-21,-79,-100,-0.0112,-0.042610572,-0.053333333
908,2015,울산,동구,3117000000,초등학교,2015-04-01,여자,834,873,863,-10,-29,-39,-0.011454754,-0.033603708,-0.04467354
909,2015,울산,동구,3117000000,초등학교,2015-04-01,남자,941,1002,991,-11,-50,-61,-0.010978044,-0.050454087,-0.060878244
910,2015,울산,북구,3120000000,초등학교,2015-04-01,전체,2349,2426,2412,-14,-63,-77,-0.005770816,-0.026119403,-0.031739489
911,2015,울산,북구,3120000000,초등학교,2015-04-01,여자,1138,1143,1153,10,-15,-5,0.008748906,-0.01300954,-0.004374453
912,2015,울산,북구,3120000000,초등학교,2015-04-01,남자,1211,1283,1259,-24,-48,-72,-0.018706157,-0.038125496,-0.056118472
913,2015,울산,울주군,3171000000,초등학교,2015-04-01,전체,2325,2213,2196,-17,129,112,-0.00768188,0.058743169,0.050610032
914,2015,울산,울주군,3171000000,초등학교,2015-04-01,여자,1103,1100,1082,-18,21,3,-0.016363636,0.019408503,0.002727273
915,2015,울산,울주군,3171000000,초등학교,2015-04-01,남자,1222,1113,1114,1,108,109,0.000898473,0.096947935,0.097933513
916,2015,세종,세종시,3611000000,초등학교,2015-04-01,전체,2578,1274,1518,244,1060,1304,0.191522763,0.69828722,1.023547881
917,2015,세종,세종시,3611000000,초등학교,2015-04-01,전체,2578,1274,1518,244,1060,1304,0.191522763,0.69828722,1.023547881
918,2015,세종,세종시,3611000000,초등학교,2015-04-01,전체,2578,1274,1518,244,1060,1304,0.191522763,0.69828722,1.023547881
919,2015,세종,세종시,3611000000,초등학교,2015-04-01,전체,2578,1274,1518,244,1060,1304,0.191522763,0.69828722,1.023547881
920,2015,세종,세종시,3611000000,초등학교,2015-04-01,여자,1291,624,752,128,539,667,0.205128205,0.716755319,1.068910256
921,2015,세종,세종시,3611000000,초등학교,2015-04-01,여자,1291,624,752,128,539,667,0.205128205,0.716755319,1.068910256
922,2015,세종,세종시,3611000000,초등학교,2015-04-01,여자,1291,624,752,128,539,667,0.205128205,0.716755319,1.068910256
923,2015,세종,세종시,3611000000,초등학교,2015-04-01,여자,1291,624,752,128,539,667,0.205128205,0.716755319,1.068910256
924,2015,세종,세종시,3611000000,초등학교,2015-04-01,남자,1287,650,766,116,521,637,0.178461538,0.680156658,0.98
925,2015,세종,세종시,3611000000,초등학교,2015-04-01,남자,1287,650,766,116,521,637,0.178461538,0.680156658,0.98
926,2015,세종,세종시,3611000000,초등학교,2015-04-01,남자,1287,650,766,116,521,637,0.178461538,0.680156658,0.98
927,2015,세종,세종시,3611000000,초등학교,2015-04-01,남자,1287,650,766,116,521,637,0.178461538,0.680156658,0.98
928,2015,경기,수원시,4111000000,초등학교,2015-04-01,전체,11849,11296,11691,395,158,553,0.03496813,0.013514669,0.048955382
929,2015,경기,수원시,4111000000,초등학교,2015-04-01,여자,5760,5439,5641,202,119,321,0.03713918,0.02109555,0.059018202
930,2015,경기,수원시,4111000000,초등학교,2015-04-01,남자,6089,5857,6050,193,39,232,0.032952023,0.006446281,0.039610722
931,2015,경기,성남시,4113000000,초등학교,2015-04-01,전체,7921,8378,8334,-44,-413,-457,-0.00525185,-0.049556036,-0.054547625
932,2015,경기,성남시,4113000000,초등학교,2015-04-01,여자,3854,4100,4072,-28,-218,-246,-0.006829268,-0.053536346,-0.06
933,2015,경기,성남시,4113000000,초등학교,2015-04-01,남자,4067,4278,4262,-16,-195,-211,-0.003740065,-0.045753168,-0.049322113
934,2015,경기,부천시,4119000000,초등학교,2015-04-01,전체,7048,7493,7312,-181,-264,-445,-0.024155879,-0.036105033,-0.059388763
935,2015,경기,부천시,4119000000,초등학교,2015-04-01,여자,3439,3654,3562,-92,-123,-215,-0.025177887,-0.034531162,-0.058839628
936,2015,경기,부천시,4119000000,초등학교,2015-04-01,남자,3609,3839,3750,-89,-141,-230,-0.023183121,-0.0376,-0.059911435
937,2015,경기,안양시,4117000000,초등학교,2015-04-01,전체,5127,5263,5172,-91,-45,-136,-0.017290519,-0.008700696,-0.025840775
938,2015,경기,안양시,4117000000,초등학교,2015-04-01,여자,2501,2523,2484,-39,17,-22,-0.015457788,0.0068438,-0.008719778
939,2015,경기,안양시,4117000000,초등학교,2015-04-01,남자,2626,2740,2688,-52,-62,-114,-0.018978102,-0.023065476,-0.041605839
940,2015,경기,과천시,4129000000,초등학교,2015-04-01,전체,554,581,589,8,-35,-27,0.013769363,-0.05942275,-0.046471601
941,2015,경기,과천시,4129000000,초등학교,2015-04-01,여자,276,282,285,3,-9,-6,0.010638298,-0.031578947,-0.021276596
942,2015,경기,과천시,4129000000,초등학교,2015-04-01,남자,278,299,304,5,-26,-21,0.016722408,-0.085526316,-0.070234114
943,2015,경기,안산시,4127000000,초등학교,2015-04-01,전체,6508,6558,6478,-80,30,-50,-0.012198841,0.004631059,-0.007624276
944,2015,경기,안산시,4127000000,초등학교,2015-04-01,여자,3154,3228,3165,-63,-11,-74,-0.019516729,-0.003475513,-0.022924411
945,2015,경기,안산시,4127000000,초등학교,2015-04-01,남자,3354,3330,3313,-17,41,24,-0.005105105,0.01237549,0.007207207
946,2015,경기,용인시,4146000000,초등학교,2015-04-01,전체,11757,11736,12023,287,-266,21,0.024454669,-0.022124262,0.001789366
947,2015,경기,용인시,4146000000,초등학교,2015-04-01,여자,5680,5697,5859,162,-179,-17,0.028436019,-0.030551289,-0.002984027
948,2015,경기,용인시,4146000000,초등학교,2015-04-01,남자,6077,6039,6164,125,-87,38,0.020698791,-0.014114212,0.006292433
949,2015,경기,군포시,4141000000,초등학교,2015-04-01,전체,2892,3029,2973,-56,-81,-137,-0.01848795,-0.027245207,-0.045229449
950,2015,경기,군포시,4141000000,초등학교,2015-04-01,여자,1385,1505,1463,-42,-78,-120,-0.027906977,-0.053315106,-0.079734219
951,2015,경기,군포시,4141000000,초등학교,2015-04-01,남자,1507,1524,1510,-14,-3,-17,-0.009186352,-0.001986755,-0.011154856
952,2015,경기,의왕시,4143000000,초등학교,2015-04-01,전체,1397,1651,1627,-24,-230,-254,-0.014536644,-0.141364474,-0.153846154
953,2015,경기,의왕시,4143000000,초등학교,2015-04-01,여자,668,792,782,-10,-114,-124,-0.012626263,-0.145780051,-0.156565657
954,2015,경기,의왕시,4143000000,초등학교,2015-04-01,남자,729,859,845,-14,-116,-130,-0.016298021,-0.137278107,-0.151338766
955,2015,경기,시흥시,4139000000,초등학교,2015-04-01,전체,4152,4309,4203,-106,-51,-157,-0.024599675,-0.01213419,-0.036435368
956,2015,경기,시흥시,4139000000,초등학교,2015-04-01,여자,1973,2051,1983,-68,-10,-78,-0.033154559,-0.005042864,-0.038030229
957,2015,경기,시흥시,4139000000,초등학교,2015-04-01,남자,2179,2258,2220,-38,-41,-79,-0.016829052,-0.018468468,-0.034986714
958,2015,경기,평택시,4122000000,초등학교,2015-04-01,전체,4718,4608,4690,82,28,110,0.017795139,0.005970149,0.023871528
959,2015,경기,평택시,4122000000,초등학교,2015-04-01,여자,2317,2255,2292,37,25,62,0.016407982,0.010907504,0.027494457
960,2015,경기,평택시,4122000000,초등학교,2015-04-01,남자,2401,2353,2398,45,3,48,0.019124522,0.001251043,0.02039949
961,2015,경기,화성시,4159000000,초등학교,2015-04-01,전체,8225,8226,8084,-142,141,-1,-0.017262339,0.01744186,-0.000121566
962,2015,경기,화성시,4159000000,초등학교,2015-04-01,여자,4014,3945,3892,-53,122,69,-0.013434728,0.031346351,0.017490494
963,2015,경기,화성시,4159000000,초등학교,2015-04-01,남자,4211,4281,4192,-89,19,-70,-0.020789535,0.004532443,-0.01635132
964,2015,경기,오산시,4137000000,초등학교,2015-04-01,전체,2971,2926,2986,60,-15,45,0.02050581,-0.005023443,0.015379357
965,2015,경기,오산시,4137000000,초등학교,2015-04-01,여자,1371,1368,1392,24,-21,3,0.01754386,-0.015086207,0.002192982
966,2015,경기,오산시,4137000000,초등학교,2015-04-01,남자,1600,1558,1594,36,6,42,0.023106547,0.003764115,0.026957638
967,2015,경기,광명시,4121000000,초등학교,2015-04-01,전체,3612,3879,3770,-109,-158,-267,-0.028100026,-0.041909814,-0.068832173
968,2015,경기,광명시,4121000000,초등학교,2015-04-01,여자,1790,1917,1847,-70,-57,-127,-0.036515389,-0.030860855,-0.066249348
969,2015,경기,광명시,4121000000,초등학교,2015-04-01,남자,1822,1962,1923,-39,-101,-140,-0.019877676,-0.052522101,-0.071355759
970,2015,경기,광주시,4161000000,초등학교,2015-04-01,전체,2939,3041,3064,23,-125,-102,0.007563302,-0.040796345,-0.033541598
971,2015,경기,광주시,4161000000,초등학교,2015-04-01,여자,1478,1471,1485,14,-7,7,0.009517335,-0.004713805,0.004758668
972,2015,경기,광주시,4161000000,초등학교,2015-04-01,남자,1461,1570,1579,9,-118,-109,0.005732484,-0.074730842,-0.069426752
973,2015,경기,하남시,4145000000,초등학교,2015-04-01,전체,1390,1310,1293,-17,97,80,-0.012977099,0.075019335,0.061068702
974,2015,경기,하남시,4145000000,초등학교,2015-04-01,여자,681,678,665,-13,16,3,-0.019174041,0.02406015,0.004424779
975,2015,경기,하남시,4145000000,초등학교,2015-04-01,남자,709,632,628,-4,81,77,-0.006329114,0.128980892,0.121835443
976,2015,경기,김포시,4157000000,초등학교,2015-04-01,전체,4265,3594,3936,342,329,671,0.095158598,0.083587398,0.186700056
977,2015,경기,김포시,4157000000,초등학교,2015-04-01,여자,2107,1762,1919,157,188,345,0.089103292,0.097967692,0.195800227
978,2015,경기,김포시,4157000000,초등학교,2015-04-01,남자,2158,1832,2017,185,141,326,0.100982533,0.069905801,0.177947598
979,2015,경기,이천시,4150000000,초등학교,2015-04-01,전체,2168,2220,2199,-21,-31,-52,-0.009459459,-0.014097317,-0.023423423
980,2015,경기,이천시,4150000000,초등학교,2015-04-01,여자,1027,1055,1045,-10,-18,-28,-0.009478673,-0.01722488,-0.026540284
981,2015,경기,이천시,4150000000,초등학교,2015-04-01,남자,1141,1165,1154,-11,-13,-24,-0.00944206,-0.011265165,-0.020600858
982,2015,경기,안성시,4155000000,초등학교,2015-04-01,전체,1926,1975,1958,-17,-32,-49,-0.008607595,-0.016343207,-0.024810127
983,2015,경기,안성시,4155000000,초등학교,2015-04-01,여자,936,957,949,-8,-13,-21,-0.008359457,-0.01369863,-0.021943574
984,2015,경기,안성시,4155000000,초등학교,2015-04-01,남자,990,1018,1009,-9,-19,-28,-0.008840864,-0.018830525,-0.027504912
985,2015,경기,여주시,4167000000,초등학교,2015-04-01,전체,884,967,NA,NA,NA,-83,NA,NA,-0.085832472
986,2015,경기,여주시,4167000000,초등학교,2015-04-01,여자,409,459,NA,NA,NA,-50,NA,NA,-0.108932462
987,2015,경기,여주시,4167000000,초등학교,2015-04-01,남자,475,508,NA,NA,NA,-33,NA,NA,-0.06496063
988,2015,경기,양평군,4183000000,초등학교,2015-04-01,전체,816,775,821,46,-5,41,0.059354839,-0.006090134,0.052903226
989,2015,경기,양평군,4183000000,초등학교,2015-04-01,여자,406,381,399,18,7,25,0.047244094,0.01754386,0.065616798
990,2015,경기,양평군,4183000000,초등학교,2015-04-01,남자,410,394,422,28,-12,16,0.07106599,-0.028436019,0.040609137
991,2015,경기,고양시,4128000000,초등학교,2015-04-01,전체,9234,8903,9281,378,-47,331,0.042457599,-0.005064109,0.037178479
992,2015,경기,고양시,4128000000,초등학교,2015-04-01,여자,4519,4423,4598,175,-79,96,0.039565905,-0.017181383,0.021704725
993,2015,경기,고양시,4128000000,초등학교,2015-04-01,남자,4715,4480,4683,203,32,235,0.0453125,0.006833227,0.052455357
994,2015,경기,남양주시,4136000000,초등학교,2015-04-01,전체,7243,7370,7514,144,-271,-127,0.01953867,-0.03606601,-0.017232022
995,2015,경기,남양주시,4136000000,초등학교,2015-04-01,여자,3468,3562,3629,67,-161,-94,0.018809657,-0.044364839,-0.026389669
996,2015,경기,남양주시,4136000000,초등학교,2015-04-01,남자,3775,3808,3885,77,-110,-33,0.020220588,-0.028314028,-0.008665966
997,2015,경기,구리시,4131000000,초등학교,2015-04-01,전체,1607,1798,1738,-60,-131,-191,-0.033370412,-0.075373993,-0.106229143
998,2015,경기,구리시,4131000000,초등학교,2015-04-01,여자,823,887,858,-29,-35,-64,-0.032694476,-0.040792541,-0.072153326
999,2015,경기,구리시,4131000000,초등학교,2015-04-01,남자,784,911,880,-31,-96,-127,-0.03402854,-0.109090909,-0.139407245
1000,2015,경기,의정부시,4115000000,초등학교,2015-04-01,전체,3574,3914,3895,-19,-321,-340,-0.004854369,-0.08241335,-0.086867655
1001,2015,경기,의정부시,4115000000,초등학교,2015-04-01,여자,1718,1949,1931,-18,-213,-231,-0.009235505,-0.110305541,-0.118522319
1002,2015,경기,의정부시,4115000000,초등학교,2015-04-01,남자,1856,1965,1964,-1,-108,-109,-0.000508906,-0.054989817,-0.055470738
1003,2015,경기,파주시,4148000000,초등학교,2015-04-01,전체,4757,4774,4758,-16,-1,-17,-0.003351487,-0.000210172,-0.003560955
1004,2015,경기,파주시,4148000000,초등학교,2015-04-01,여자,2301,2279,2288,9,13,22,0.0039491,0.005681818,0.009653357
1005,2015,경기,파주시,4148000000,초등학교,2015-04-01,남자,2456,2495,2470,-25,-14,-39,-0.01002004,-0.005668016,-0.015631263
1006,2015,경기,동두천시,4125000000,초등학교,2015-04-01,전체,866,927,901,-26,-35,-61,-0.028047465,-0.038845727,-0.065803668
1007,2015,경기,동두천시,4125000000,초등학교,2015-04-01,여자,452,494,487,-7,-35,-42,-0.01417004,-0.071868583,-0.085020243
1008,2015,경기,동두천시,4125000000,초등학교,2015-04-01,남자,414,433,414,-19,0,-19,-0.043879908,0,-0.043879908
1009,2015,경기,양주시,4163000000,초등학교,2015-04-01,전체,2212,2266,2218,-48,-6,-54,-0.021182701,-0.00270514,-0.023830538
1010,2015,경기,양주시,4163000000,초등학교,2015-04-01,여자,1101,1123,1103,-20,-2,-22,-0.017809439,-0.001813237,-0.019590383
1011,2015,경기,양주시,4163000000,초등학교,2015-04-01,남자,1111,1143,1115,-28,-4,-32,-0.024496938,-0.003587444,-0.0279965
1012,2015,경기,포천시,4165000000,초등학교,2015-04-01,전체,1240,1181,1183,2,57,59,0.00169348,0.048182587,0.049957663
1013,2015,경기,포천시,4165000000,초등학교,2015-04-01,여자,587,585,589,4,-2,2,0.006837607,-0.003395586,0.003418803
1014,2015,경기,포천시,4165000000,초등학교,2015-04-01,남자,653,596,594,-2,59,57,-0.003355705,0.099326599,0.095637584
1015,2015,경기,가평군,4182000000,초등학교,2015-04-01,전체,438,435,437,2,1,3,0.004597701,0.00228833,0.006896552
1016,2015,경기,가평군,4182000000,초등학교,2015-04-01,여자,214,206,209,3,5,8,0.014563107,0.023923445,0.038834951
1017,2015,경기,가평군,4182000000,초등학교,2015-04-01,남자,224,229,228,-1,-4,-5,-0.004366812,-0.01754386,-0.021834061
1018,2015,경기,연천군,4180000000,초등학교,2015-04-01,전체,300,317,309,-8,-9,-17,-0.025236593,-0.029126214,-0.05362776
1019,2015,경기,연천군,4180000000,초등학교,2015-04-01,여자,143,152,147,-5,-4,-9,-0.032894737,-0.027210884,-0.059210526
1020,2015,경기,연천군,4180000000,초등학교,2015-04-01,남자,157,165,162,-3,-5,-8,-0.018181818,-0.030864198,-0.048484848
1021,2015,강원,춘천시,4211000000,초등학교,2015-04-01,전체,2436,2382,2384,2,52,54,0.000839631,0.021812081,0.022670025
1022,2015,강원,춘천시,4211000000,초등학교,2015-04-01,여자,1159,1115,1125,10,34,44,0.00896861,0.030222222,0.039461883
1023,2015,강원,춘천시,4211000000,초등학교,2015-04-01,남자,1277,1267,1259,-8,18,10,-0.006314128,0.014297061,0.00789266
1024,2015,강원,원주시,4213000000,초등학교,2015-04-01,전체,3085,3039,3083,44,2,46,0.014478447,0.000648719,0.015136558
1025,2015,강원,원주시,4213000000,초등학교,2015-04-01,여자,1516,1433,1456,23,60,83,0.016050244,0.041208791,0.057920447
1026,2015,강원,원주시,4213000000,초등학교,2015-04-01,남자,1569,1606,1627,21,-58,-37,0.013075965,-0.035648433,-0.023038605
1027,2015,강원,강릉시,4215000000,초등학교,2015-04-01,전체,1627,1629,1641,12,-14,-2,0.007366483,-0.008531383,-0.001227747
1028,2015,강원,강릉시,4215000000,초등학교,2015-04-01,여자,777,801,810,9,-33,-24,0.011235955,-0.040740741,-0.029962547
1029,2015,강원,강릉시,4215000000,초등학교,2015-04-01,남자,850,828,831,3,19,22,0.003623188,0.022864019,0.026570048
1030,2015,강원,동해시,4217000000,초등학교,2015-04-01,전체,836,815,816,1,20,21,0.001226994,0.024509804,0.025766871
1031,2015,강원,동해시,4217000000,초등학교,2015-04-01,여자,384,378,381,3,3,6,0.007936508,0.007874016,0.015873016
1032,2015,강원,동해시,4217000000,초등학교,2015-04-01,남자,452,437,435,-2,17,15,-0.004576659,0.03908046,0.034324943
1033,2015,강원,태백시,4219000000,초등학교,2015-04-01,전체,399,425,410,-15,-11,-26,-0.035294118,-0.026829268,-0.061176471
1034,2015,강원,태백시,4219000000,초등학교,2015-04-01,여자,195,212,208,-4,-13,-17,-0.018867925,-0.0625,-0.080188679
1035,2015,강원,태백시,4219000000,초등학교,2015-04-01,남자,204,213,202,-11,2,-9,-0.051643192,0.00990099,-0.042253521
1036,2015,강원,속초시,4221000000,초등학교,2015-04-01,전체,644,632,642,10,2,12,0.015822785,0.003115265,0.018987342
1037,2015,강원,속초시,4221000000,초등학교,2015-04-01,여자,332,328,328,0,4,4,0,0.012195122,0.012195122
1038,2015,강원,속초시,4221000000,초등학교,2015-04-01,남자,312,304,314,10,-2,8,0.032894737,-0.006369427,0.026315789
1039,2015,강원,삼척시,4223000000,초등학교,2015-04-01,전체,447,471,484,13,-37,-24,0.027600849,-0.076446281,-0.050955414
1040,2015,강원,삼척시,4223000000,초등학교,2015-04-01,여자,231,234,238,4,-7,-3,0.017094017,-0.029411765,-0.012820513
1041,2015,강원,삼척시,4223000000,초등학교,2015-04-01,남자,216,237,246,9,-30,-21,0.037974684,-0.12195122,-0.088607595
1042,2015,강원,홍천군,4272000000,초등학교,2015-04-01,전체,494,507,512,5,-18,-13,0.009861933,-0.03515625,-0.025641026
1043,2015,강원,홍천군,4272000000,초등학교,2015-04-01,여자,253,248,250,2,3,5,0.008064516,0.012,0.02016129
