,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
1221,부산,남구,2019,2214,1116,1098,4,2017,1917,988,929,1.178891978,1.150947671,1.208715493,,,
1222,부산,남구,2020,2013,1034,979,4,2018,2078,1068,1010,0.988818859,0.986501193,0.991285562,,,
1223,부산,동구,2010,591,314,277,4,2008,612,339,273,0.985722268,0.943796317,1.037658827,,,
1224,부산,동구,2011,517,281,236,4,2009,505,260,245,1.045003329,1.101238283,0.985106946,,,
1225,부산,동구,2012,448,225,223,4,2010,504,246,258,0.907331496,0.93195671,0.88393966,,,
1226,부산,동구,2013,454,216,238,4,2011,602,301,301,0.769799936,0.731198992,0.808626415,,,
1227,부산,동구,2014,507,256,251,4,2012,517,268,249,1.001004259,0.973315187,1.030888838,,,
1228,부산,동구,2015,428,219,209,4,2013,509,260,249,0.858310639,0.858260441,0.85838951,,,
1229,부산,동구,2016,388,192,196,4,2014,484,244,240,0.818285533,0.80178833,0.835184244,,,
1230,부산,동구,2017,403,203,200,4,2015,523,267,256,0.786541906,0.774699196,0.798964519,,,
1231,부산,동구,2018,435,223,212,4,2016,508,261,247,0.874065651,0.870588015,0.877761182,,,
1232,부산,동구,2019,404,206,198,4,2017,424,223,201,0.972599445,0.941262347,1.007410784,,,
1233,부산,동구,2020,422,224,198,4,2018,432,220,212,0.997119508,1.037465506,0.95513947,,,
1234,부산,동래구,2010,2088,1101,987,4,2008,2008,1047,961,1.061415181,1.071492081,1.050343199,,,
1235,부산,동래구,2011,2018,1032,986,4,2009,1768,932,836,1.165084461,1.128267591,1.206168828,,,
1236,부산,동래구,2012,1738,904,834,4,2010,1907,953,954,0.930288362,0.966548961,0.894036272,,,
1237,부산,동래구,2013,1857,950,907,4,2011,2121,1133,988,0.893695856,0.854362197,0.93883183,,,
1238,부산,동래구,2014,2140,1139,1001,4,2012,1978,1030,948,1.104348117,1.126768839,1.079849429,,,
1239,부산,동래구,2015,2021,1054,967,4,2013,1787,896,891,1.154410505,1.198618371,1.109906086,,,
1240,부산,동래구,2016,1856,970,886,4,2014,2069,1065,1004,0.915663684,0.928048034,0.902479762,,,
1241,부산,동래구,2017,2214,1167,1047,4,2015,1964,995,969,1.150680205,1.195077593,1.104995139,,,
1242,부산,동래구,2018,2004,1032,972,4,2016,2208,1162,1046,0.9264397,0.904944402,0.950324757,,,
1243,부산,동래구,2019,2225,1167,1058,4,2017,1931,997,934,1.17615958,1.192680246,1.158447227,,,
1244,부산,동래구,2020,2036,1080,956,4,2018,1897,997,900,1.095541798,1.103765781,1.086307669,,,
1245,부산,부산진구,2010,3108,1602,1506,4,2008,2973,1554,1419,1.067098747,1.050412366,1.085375563,,,
1246,부산,부산진구,2011,2917,1540,1377,4,2009,2691,1354,1337,1.106474069,1.158911801,1.053270682,,,
1247,부산,부산진구,2012,2661,1350,1311,4,2010,2710,1374,1336,1.002291605,1.001141269,1.003537709,,,
1248,부산,부산진구,2013,2738,1404,1334,4,2011,3003,1511,1492,0.930671941,0.946784135,0.914375265,,,
1249,부산,부산진구,2014,2900,1454,1446,4,2012,2797,1431,1366,1.058337148,1.035316419,1.082567678,,,
1250,부산,부산진구,2015,2724,1421,1303,4,2013,2670,1345,1325,1.041392273,1.076515091,1.005694327,,,
1251,부산,부산진구,2016,2550,1288,1262,4,2014,2885,1503,1382,0.902220876,0.873182878,0.933875054,,,
1252,부산,부산진구,2017,2673,1395,1278,4,2015,2795,1357,1438,0.976192924,1.047472641,0.908886035,,,
1253,부산,부산진구,2018,2659,1292,1367,4,2016,2833,1438,1395,0.958054625,0.915486525,1.002147782,,,
1254,부산,부산진구,2019,2739,1386,1353,4,2017,2452,1233,1219,1.140223731,1.145377064,1.135093283,,,
1255,부산,부산진구,2020,2372,1180,1192,4,2018,2471,1279,1192,0.979851921,0.94006913,1.022674584,,,
1256,부산,북구,2010,2638,1369,1269,4,2008,2713,1387,1326,0.992529689,1.005715899,0.978713459,,,
1257,부산,북구,2011,2472,1262,1210,4,2009,2376,1254,1122,1.061990273,1.025439747,1.102884355,,,
1258,부산,북구,2012,2240,1200,1040,4,2010,2235,1186,1049,1.023031485,1.030967288,1.013900446,,,
1259,부산,북구,2013,2273,1219,1054,4,2011,2370,1228,1142,0.978970486,1.01147154,0.943869537,,,
1260,부산,북구,2014,2304,1184,1120,4,2012,2405,1249,1156,0.977880764,0.965912069,0.990826587,,,
1261,부산,북구,2015,2252,1165,1087,4,2013,2242,1135,1107,1.025300778,1.045871654,1.004198079,,,
1262,부산,북구,2016,2203,1096,1107,4,2014,2319,1211,1108,0.969688528,0.922177963,1.021751593,,,
1263,부산,북구,2017,2235,1186,1049,4,2015,2407,1236,1171,0.947807075,0.977720108,0.916127787,,,
1264,부산,북구,2018,2224,1141,1083,4,2016,2590,1358,1232,0.876503244,0.856119133,0.898990726,,,
1265,부산,북구,2019,2275,1195,1080,4,2017,2295,1174,1121,1.011852526,1.037165679,0.985270786,,,
1266,부산,북구,2020,2038,1029,1009,4,2018,2197,1110,1087,0.94687496,0.944584304,0.949290391,,,
1267,부산,사상구,2010,1826,956,870,4,2008,2054,1075,979,0.90744193,0.906145121,0.908811939,,,
1268,부산,사상구,2011,1732,886,846,4,2009,1706,871,835,1.036304466,1.036487086,1.036146944,,,
1269,부산,사상구,2012,1510,748,762,4,2010,1765,920,845,0.873274435,0.828441982,0.922222524,,,
1270,부산,사상구,2013,1526,784,742,4,2011,1935,1023,912,0.804992943,0.780888015,0.832044453,,,
1271,부산,사상구,2014,1660,877,783,4,2012,1868,942,926,0.907088634,0.948630359,0.864745356,,,
1272,부산,사상구,2015,1562,791,771,4,2013,1642,842,800,0.971015999,0.957222108,0.98560263,,,
1273,부산,사상구,2016,1394,726,668,4,2014,1791,953,838,0.79448499,0.776232905,0.815210766,,,
1274,부산,사상구,2017,1462,746,716,4,2015,1811,936,875,0.824038364,0.81210336,0.836840003,,,
1275,부산,사상구,2018,1434,748,686,4,2016,1856,928,928,0.788659771,0.821300241,0.755985738,,,
1276,부산,사상구,2019,1489,750,739,4,2017,1616,805,811,0.940528262,0.949322363,0.931882266,,,
1277,부산,사상구,2020,1280,628,652,4,2018,1528,783,745,0.855076802,0.817233593,0.895011851,,,
1278,부산,사하구,2010,2915,1522,1393,4,2008,3040,1547,1493,0.978776389,1.002472961,0.954176621,,,
1279,부산,사하구,2011,2765,1411,1354,4,2009,2645,1335,1310,1.067057858,1.07694637,1.057023959,,,
1280,부산,사하구,2012,2478,1230,1248,4,2010,2692,1372,1320,0.93960378,0.9134806,0.966892334,,,
1281,부산,사하구,2013,2520,1280,1240,4,2011,2985,1585,1400,0.861736948,0.822865836,0.905797489,,,
1282,부산,사하구,2014,2714,1420,1294,4,2012,2839,1433,1406,0.975804822,1.009695644,0.941209752,,,
1283,부산,사하구,2015,2545,1285,1260,4,2013,2695,1385,1310,0.963934504,0.945369709,0.983641203,,,
1284,부산,사하구,2016,2413,1253,1160,4,2014,2808,1421,1387,0.877159815,0.898473602,0.855301022,,,
1285,부산,사하구,2017,2498,1250,1248,4,2015,2843,1429,1414,0.896879471,0.891304528,0.902615192,,,
1286,부산,사하구,2018,2577,1310,1267,4,2016,2892,1483,1409,0.909566882,0.900074532,0.919608728,,,
1287,부산,사하구,2019,2572,1290,1282,4,2017,2457,1231,1226,1.068524087,1.067775584,1.069387289,,,
1288,부산,사하구,2020,2145,1094,1051,4,2018,2427,1253,1174,0.902144341,0.88964057,0.915528951,,,
1289,부산,서구,2010,761,415,346,4,2008,793,396,397,0.9795576,1.06782784,0.891298252,,,
1290,부산,서구,2011,711,342,369,4,2009,679,348,331,1.068853873,1.001371417,1.140081334,,,
1291,부산,서구,2012,589,303,286,4,2010,675,336,339,0.890697085,0.918864937,0.862787407,,,
1292,부산,서구,2013,626,316,310,4,2011,757,386,371,0.844105952,0.834157591,0.854525933,,,
1293,부산,서구,2014,688,354,334,4,2012,637,316,321,1.102471864,1.141470016,1.064091312,,,
1294,부산,서구,2015,599,283,316,4,2013,599,351,248,1.020747933,0.821537983,1.303085357,,,
1295,부산,서구,2016,572,304,268,4,2014,661,309,352,0.88330986,1.002451645,0.77862724,,,
1296,부산,서구,2017,644,317,327,4,2015,658,343,315,0.999029891,0.941701952,1.061633616,,,
1297,부산,서구,2018,615,323,292,4,2016,631,324,307,0.994865259,1.015794462,0.972706771,,,
1298,부산,서구,2019,655,336,319,4,2017,559,327,232,1.196046325,1.046983538,1.406177553,,,
1299,부산,서구,2020,561,322,239,4,2018,614,316,298,0.932637769,1.038286286,0.820198744,,,
1300,부산,수영구,2010,1273,657,616,4,2008,1237,655,582,1.05045442,1.022050602,1.08241846,,,
1301,부산,수영구,2011,1172,616,556,4,2009,1206,662,544,0.991970628,0.948136905,1.045233582,,,
1302,부산,수영구,2012,1058,565,493,4,2010,1058,551,507,1.020747933,1.044828902,0.994435049,,,
1303,부산,수영구,2013,1010,545,465,4,2011,1305,676,629,0.790004147,0.821482157,0.75603129,,,
1304,부산,수영구,2014,1098,550,548,4,2012,1217,609,608,0.92093774,0.92022436,0.92175275,,,
1305,부산,수영구,2015,1102,557,545,4,2013,1092,573,519,1.030095441,0.990487278,1.073906837,,,
1306,부산,수영구,2016,1017,532,485,4,2014,1127,588,539,0.921118587,0.921897495,0.92021739,,,
1307,부산,수영구,2017,992,528,464,4,2015,1205,618,587,0.84031697,0.870550113,0.808383317,,,
1308,부산,수영구,2018,1089,555,534,4,2016,1259,642,617,0.882918585,0.880858772,0.885102476,,,
1309,부산,수영구,2019,1042,535,507,4,2017,1132,587,545,0.939593062,0.928675545,0.951368833,,,
1310,부산,수영구,2020,970,518,452,4,2018,1106,568,538,0.895231008,0.929243972,0.859198721,,,
1311,부산,연제구,2010,1765,879,886,4,2008,1572,773,799,1.146068766,1.158664523,1.134029639,,,
1312,부산,연제구,2011,1596,820,776,4,2009,1531,826,705,1.064084716,1.01153784,1.125667344,,,
1313,부산,연제구,2012,1576,844,732,4,2010,1552,811,741,1.036532694,1.060400493,1.010253435,,,
1314,부산,연제구,2013,1552,818,734,4,2011,1763,939,824,0.898582411,0.887638314,0.91097469,,,
1315,부산,연제구,2014,1657,882,775,4,2012,1580,808,772,1.070493243,1.112258038,1.026648708,,,
1316,부산,연제구,2015,1570,806,764,4,2013,1440,766,674,1.112898788,1.072147657,1.159233505,,,
1317,부산,연제구,2016,1472,783,689,4,2014,1568,787,781,0.958253161,1.013760483,0.902205875,,,
1318,부산,연제구,2017,1650,824,826,4,2015,1667,868,799,1.010338386,0.967288034,1.057233049,,,
1319,부산,연제구,2018,1675,885,790,4,2016,1694,844,850,1.009299166,1.068437574,0.95048579,,,
1320,부산,연제구,2019,1654,829,825,4,2017,1512,734,778,1.116611826,1.150818406,1.084455697,,,
1321,부산,연제구,2020,1564,764,800,4,2018,1641,850,791,0.972851777,0.915846651,1.034310578,,,
1322,부산,영도구,2010,965,522,443,4,2008,944,454,490,1.043455249,1.171555801,0.924581308,,,
1323,부산,영도구,2011,832,416,416,4,2009,811,388,423,1.047179137,1.092471041,1.005750891,,,
1324,부산,영도구,2012,716,357,359,4,2010,857,447,410,0.852806907,0.813783765,0.895463843,,,
1325,부산,영도구,2013,746,377,369,4,2011,891,449,442,0.854632949,0.855545946,0.853771316,,,
1326,부산,영도구,2014,776,404,372,4,2012,851,436,415,0.930787774,0.944154798,0.916710712,,,
1327,부산,영도구,2015,731,371,360,4,2013,713,363,350,1.046517165,1.0413953,1.051893858,,,
1328,부산,영도구,2016,617,316,301,4,2014,814,402,412,0.773711885,0.800957289,0.747148179,,,
1329,부산,영도구,2017,708,359,349,4,2015,762,373,389,0.948411465,0.980694964,0.917515244,,,
1330,부산,영도구,2018,686,321,365,4,2016,722,385,337,0.969851914,0.849557213,1.107644579,,,
1331,부산,영도구,2019,645,348,297,4,2017,653,339,314,1.008242598,1.045990823,0.967306852,,,
1332,부산,영도구,2020,589,302,287,4,2018,624,323,301,0.963494443,0.952692506,0.975108324,,,
1333,부산,중구,2010,365,208,157,4,2008,279,125,154,1.33538708,1.695515056,1.042596816,,,
1334,부산,중구,2011,341,161,180,4,2009,233,121,112,1.493884313,1.355778786,1.643584153,,,
1335,부산,중구,2012,316,162,154,4,2010,248,125,123,1.30063043,1.32054538,1.280421837,,,
1336,부산,중구,2013,275,142,133,4,2011,251,116,135,1.118349328,1.247322291,1.00752385,,,
1337,부산,중구,2014,280,135,145,4,2012,226,111,115,1.264643456,1.239250544,1.289459258,,,
1338,부산,중구,2015,250,138,112,4,2013,212,113,99,1.203712185,1.244368393,1.156965186,,,
1339,부산,중구,2016,245,135,110,4,2014,251,126,125,0.996347584,1.091720718,0.899953634,,,
1340,부산,중구,2017,270,129,141,4,2015,233,136,97,1.182840952,0.966493929,1.48656821,,,
1341,부산,중구,2018,229,115,114,4,2016,209,107,102,1.118427161,1.095121717,1.142989241,,,
1342,부산,중구,2019,229,125,104,4,2017,193,95,98,1.211146511,1.340709653,1.085287314,,,
1343,부산,중구,2020,209,114,95,4,2018,180,98,82,1.185201766,1.185296779,1.184805921,,,
1344,부산,해운대구,2010,3965,2094,1871,4,2008,3789,1955,1834,1.06816193,1.091385663,1.043306514,,,
1345,부산,해운대구,2011,3703,1915,1788,4,2009,3477,1801,1676,1.08709508,1.083436329,1.091015606,,,
1346,부산,해운대구,2012,3386,1774,1612,4,2010,3502,1789,1713,0.98693675,1.010395966,0.962376783,,,
1347,부산,해운대구,2013,3499,1789,1710,4,2011,3800,1903,1897,0.939893952,0.957899355,0.921862698,,,
1348,부산,해운대구,2014,3694,1874,1820,4,2012,3560,1817,1743,1.059169343,1.050903861,1.067852979,,,
1349,부산,해운대구,2015,3424,1774,1650,4,2013,3316,1710,1606,1.05399304,1.057075078,1.050693066,,,
1350,부산,해운대구,2016,3149,1615,1534,4,2014,3561,1848,1713,0.902649604,0.890469171,0.915810165,,,
1351,부산,해운대구,2017,3285,1711,1574,4,2015,3618,1859,1759,0.926798496,0.93781883,0.915116427,,,
1352,부산,해운대구,2018,3294,1710,1584,4,2016,3613,1917,1696,0.930623772,0.908913023,0.95513947,,,
1353,부산,해운대구,2019,3398,1793,1605,4,2017,3223,1714,1509,1.076171727,1.065903285,1.087735393,,,
1354,부산,해운대구,2020,3075,1598,1477,4,2018,3102,1639,1463,1.011863279,0.993450311,1.032460944,,,
1355,서울,강남구,2010,3545,1848,1697,4,2008,3854,2003,1851,0.938907997,0.940089812,0.937589827,,,
1356,서울,강남구,2011,3548,1876,1672,4,2009,3474,1794,1680,1.04249098,1.065512929,1.017804705,,,
1357,서울,강남구,2012,3132,1645,1487,4,2010,3805,1915,1890,0.840205657,0.875276871,0.804612226,,,
1358,서울,강남구,2013,3320,1698,1622,4,2011,4263,2176,2087,0.794952647,0.795109831,0.79481465,,,
1359,서울,강남구,2014,3846,2003,1843,4,2012,4187,2169,2018,0.937615607,0.940956888,0.933988731,,,
1360,서울,강남구,2015,3970,2089,1881,4,2013,3955,2005,1950,1.02461929,1.061628067,0.986487637,,,
1361,서울,강남구,2016,3703,1896,1807,4,2014,4339,2249,2090,0.871129199,0.859007995,0.884197595,,,
1362,서울,강남구,2017,3957,2060,1897,4,2015,4493,2291,2202,0.898976089,0.916200364,0.881023472,,,
1363,서울,강남구,2018,3938,2056,1882,4,2016,4496,2304,2192,0.89406258,0.909261838,0.878044511,,,
1364,서울,강남구,2019,4096,2116,1980,4,2017,4069,2094,1975,1.027521143,1.029644525,1.025263634,,,
1365,서울,강남구,2020,3913,2064,1849,4,2018,3797,1981,1816,1.051932225,1.061630889,1.041258428,,,
1366,서울,강동구,2010,3930,2025,1905,4,2008,3826,1988,1838,1.048494348,1.037903499,1.059953799,,,
1367,서울,강동구,2011,3823,1997,1826,4,2009,3668,1886,1782,1.063882046,1.078908725,1.047925808,,,
1368,서울,강동구,2012,3433,1774,1659,4,2010,3902,2030,1872,0.898059368,0.890442553,0.906312572,,,
1369,서울,강동구,2013,3587,1873,1714,4,2011,4426,2352,2074,0.827253239,0.811425756,0.845161156,,,
1370,서울,강동구,2014,3845,2032,1813,4,2012,4248,2215,2033,0.923911441,0.934756086,0.912006405,,,
1371,서울,강동구,2015,3665,1924,1741,4,2013,3835,1978,1857,0.975499654,0.991121983,0.958791842,,,
1372,서울,강동구,2016,3229,1646,1583,4,2014,4024,2085,1939,0.819084263,0.804400071,0.834911741,,,
1373,서울,강동구,2017,3470,1806,1664,4,2015,3677,1925,1752,0.963284016,0.955950359,0.971307368,,,
1374,서울,강동구,2018,3210,1697,1513,4,2016,3682,1878,1804,0.88989703,0.920734853,0.857708784,,,
1375,서울,강동구,2019,3292,1711,1581,4,2017,3270,1687,1583,1.02761535,1.033435213,1.021382513,,,
1376,서울,강동구,2020,3404,1798,1606,4,2018,3291,1696,1595,1.055796403,1.080219886,1.029727512,,,
1377,서울,강북구,2010,2358,1207,1151,4,2008,2737,1333,1404,0.879402128,0.922625491,0.838389207,,,
1378,서울,강북구,2011,2155,1050,1105,4,2009,2426,1237,1189,0.906723741,0.864904045,0.950425076,,,
1379,서울,강북구,2012,1945,990,955,4,2010,2498,1300,1198,0.794777714,0.775961495,0.815237252,,,
1380,서울,강북구,2013,1972,1012,960,4,2011,2689,1399,1290,0.748573791,0.737074059,0.761060156,,,
1381,서울,강북구,2014,2041,1062,979,4,2012,2521,1257,1264,0.826396878,0.860869988,0.792087356,,,
1382,서울,강북구,2015,1855,928,927,4,2013,2503,1292,1211,0.756487181,0.73186974,0.782840082,,,
1383,서울,강북구,2016,1778,898,880,4,2014,2466,1259,1207,0.735965054,0.726773252,0.745611959,,,
1384,서울,강북구,2017,1791,911,880,4,2015,2354,1197,1157,0.776618329,0.775483488,0.777833737,,,
1385,서울,강북구,2018,1753,897,856,4,2016,2387,1260,1127,0.749631808,0.725387766,0.77676082,,,
1386,서울,강북구,2019,1706,892,814,4,2017,2065,1082,983,0.843291028,0.840012836,0.846853623,,,
1387,서울,강북구,2020,1528,810,718,4,2018,1885,967,918,0.827428563,0.85350658,0.799869664,,,
1388,서울,강서구,2010,5328,2743,2585,4,2008,5525,2875,2650,0.984352033,0.97215673,0.997590113,,,
1389,서울,강서구,2011,4919,2540,2379,4,2009,4927,2524,2403,1.019090538,1.02539854,1.012460606,,,
1390,서울,강서구,2012,4386,2224,2162,4,2010,4966,2597,2369,0.901530494,0.872591869,0.933314669,,,
1391,서울,강서구,2013,4427,2324,2103,4,2011,5236,2682,2554,0.863034969,0.882928791,0.842084828,,,
1392,서울,강서구,2014,4807,2442,2365,4,2012,4818,2447,2371,1.018417458,1.016857319,1.020086626,,,
1393,서울,강서구,2015,4757,2433,2324,4,2013,4555,2321,2234,1.06601491,1.068108318,1.063874545,,,
1394,서울,강서구,2016,4413,2289,2124,4,2014,4923,2599,2324,0.915003174,0.897403671,0.934664723,,,
1395,서울,강서구,2017,4529,2353,2176,4,2015,5266,2663,2603,0.877889743,0.900324543,0.854913521,,,
1396,서울,강서구,2018,4816,2460,2356,4,2016,5556,2851,2705,0.884795184,0.879197042,0.890728769,,,
1397,서울,강서구,2019,4946,2556,2390,4,2017,4983,2509,2474,1.013168628,1.038026681,0.987951599,,,
1398,서울,강서구,2020,4277,2180,2097,4,2018,4823,2400,2423,0.905191563,0.925536564,0.885079902,,,
1399,서울,관악구,2010,3663,1895,1768,4,2008,4317,2244,2073,0.86611065,0.860467933,0.872208714,,,
1400,서울,관악구,2011,3379,1767,1612,4,2009,3959,2007,1952,0.871206685,0.897093078,0.84454479,,,
1401,서울,관악구,2012,3148,1594,1554,4,2010,3882,2015,1867,0.827747164,0.806049281,0.851224587,,,
1402,서울,관악구,2013,3029,1606,1423,4,2011,4009,2024,1985,0.771226113,0.808506213,0.733131452,,,
1403,서울,관악구,2014,3225,1623,1602,4,2012,3781,1925,1856,0.870645883,0.859084957,0.882718041,,,
1404,서울,관악구,2015,3014,1560,1454,4,2013,3373,1742,1631,0.912106217,0.912482988,0.911691505,,,
1405,서울,관악구,2016,2732,1422,1310,4,2014,3445,1760,1685,0.809487185,0.823256668,0.795076383,,,
1406,서울,관악구,2017,2769,1411,1358,4,2015,3445,1760,1685,0.820450225,0.816888297,0.824208953,,,
1407,서울,관악구,2018,2687,1393,1294,4,2016,3343,1717,1626,0.820445616,0.826664237,0.813862799,,,
1408,서울,관악구,2019,2581,1318,1263,4,2017,2875,1465,1410,0.916365361,0.916697642,0.916055319,,,
1409,서울,관악구,2020,2302,1169,1133,4,2018,2838,1433,1405,0.827963968,0.831221273,0.824690608,,,
1410,서울,광진구,2010,2935,1539,1396,4,2008,3063,1582,1481,0.9780918,0.991243767,0.963979554,,,
1411,서울,광진구,2011,2839,1442,1397,4,2009,2652,1319,1333,1.092723748,1.11395794,1.071775239,,,
1412,서울,광진구,2012,2528,1266,1262,4,2010,2791,1392,1399,0.924561366,0.926707758,0.922527037,,,
1413,서울,광진구,2013,2689,1341,1348,4,2011,2885,1468,1417,0.951400759,0.93078859,0.972876033,,,
1414,서울,광진구,2014,2817,1416,1401,4,2012,2707,1438,1269,1.062226423,1.003350557,1.129052082,,,
1415,서울,광진구,2015,2601,1364,1237,4,2013,2526,1298,1228,1.051055175,1.070749811,1.030169756,,,
1416,서울,광진구,2016,2407,1246,1161,4,2014,2661,1381,1280,0.923314646,0.919332667,0.927597806,,,
1417,서울,광진구,2017,2550,1366,1184,4,2015,2525,1231,1294,1.030854348,1.130683293,0.935739341,,,
1418,서울,광진구,2018,2480,1248,1232,4,2016,2623,1373,1250,0.965099075,0.926173556,1.00794807,,,
1419,서울,광진구,2019,2599,1350,1249,4,2017,2356,1211,1145,1.12602881,1.135894388,1.115563804,,,
1420,서울,광진구,2020,2244,1124,1120,4,2018,2331,1226,1105,0.982650519,0.934166243,1.036557045,,,
1421,서울,구로구,2010,3539,1820,1719,4,2008,3997,2081,1916,0.903784572,0.891143485,0.917524849,,,
1422,서울,구로구,2011,3447,1795,1652,4,2009,3729,2016,1713,0.94355541,0.907240133,0.9862571,,,
1423,서울,구로구,2012,3288,1778,1510,4,2010,3862,1992,1870,0.869036562,0.90947497,0.825796055,,,
1424,서울,구로구,2013,3371,1726,1645,4,2011,4211,2108,2103,0.817131627,0.834292834,0.799952302,,,
1425,서울,구로구,2014,3665,1867,1798,4,2012,4098,2122,1976,0.912894381,0.896493752,0.930551064,,,
1426,서울,구로구,2015,3516,1788,1728,4,2013,3902,1999,1903,0.919771843,0.91138746,0.928629365,,,
1427,서울,구로구,2016,3329,1689,1640,4,2014,4095,2068,2027,0.829809491,0.832199487,0.827422949,,,
1428,서울,구로구,2017,3464,1761,1703,4,2015,3948,2041,1907,0.895610648,0.87915344,0.913274681,,,
1429,서울,구로구,2018,3320,1684,1636,4,2016,3926,1960,1966,0.863189795,0.875456042,0.851015066,,,
1430,서울,구로구,2019,3305,1615,1690,4,2017,3544,1789,1755,0.951910812,0.919836237,0.984797748,,,
1431,서울,구로구,2020,3014,1551,1463,4,2018,3167,1604,1563,0.971434881,0.985271141,0.957244348,,,
1432,서울,금천구,2010,1994,1025,969,4,2008,2110,1077,1033,0.964630985,0.969742637,0.9593143,,,
1433,서울,금천구,2011,1799,926,873,4,2009,1850,939,911,0.992608395,1.004832615,0.980016369,,,
1434,서울,금천구,2012,1645,842,803,4,2010,1883,967,916,0.891731465,0.887225358,0.896514947,,,
1435,서울,금천구,2013,1661,850,811,4,2011,1867,923,944,0.908121219,0.938351502,0.878590135,,,
1436,서울,금천구,2014,1715,860,855,4,2012,1712,872,840,1.022536626,1.004917235,1.04093663,,,
1437,서울,금천구,2015,1550,797,753,4,2013,1660,841,819,0.953108009,0.965629787,0.940261248,,,
1438,서울,금천구,2016,1510,776,734,4,2014,1682,887,795,0.91636705,0.891428326,0.944205214,,,
1439,서울,금천구,2017,1610,828,782,4,2015,1625,838,787,1.011325644,1.006780156,1.016177287,,,
1440,서울,금천구,2018,1561,786,775,4,2016,1814,932,882,0.878383419,0.859320084,0.89860862,,,
1441,서울,금천구,2019,1656,844,812,4,2017,1430,728,702,1.182068934,1.181297802,1.182922738,,,
1442,서울,금천구,2020,1336,676,660,4,2018,1503,769,734,0.907331496,0.895712603,0.919571152,,,
1443,서울,노원구,2010,5881,3089,2792,4,2008,5791,2949,2842,1.036611741,1.067312177,1.00468242,,,
1444,서울,노원구,2011,5545,2878,2667,4,2009,5049,2597,2452,1.121023428,1.129190377,1.112346295,,,
1445,서울,노원구,2012,4907,2527,2380,4,2010,4938,2568,2370,1.014339835,1.002671224,1.026989667,,,
1446,서울,노원구,2013,4883,2532,2351,4,2011,5271,2709,2562,0.94561035,0.952364119,0.938449628,,,
1447,서울,노원구,2014,5183,2664,2519,4,2012,4979,2532,2447,1.062570101,1.072059397,1.05276554,,,
1448,서울,노원구,2015,4895,2507,2388,4,2013,4420,2278,2142,1.130443695,1.121370025,1.140124606,,,
1449,서울,노원구,2016,4329,2220,2109,4,2014,4604,2361,2243,0.959777976,0.958087813,0.961578555,,,
1450,서울,노원구,2017,4470,2271,2199,4,2015,4342,2216,2126,1.050839074,1.044228896,1.057789939,,,
1451,서울,노원구,2018,4236,2146,2090,4,2016,4533,2318,2215,0.953869014,0.943332103,0.964961571,,,
1452,서울,노원구,2019,4318,2217,2101,4,2017,3863,1983,1880,1.140975815,1.139177261,1.142893245,,,
1453,서울,노원구,2020,3821,1979,1842,4,2018,3812,1945,1867,1.023157883,1.036751129,1.008980495,,,
1454,서울,도봉구,2010,3432,1741,1691,4,2008,3248,1664,1584,1.078573554,1.066089774,1.091756769,,,
1455,서울,도봉구,2011,3209,1631,1578,4,2009,2751,1408,1343,1.190687065,1.180319643,1.201623599,,,
1456,서울,도봉구,2012,2781,1452,1329,4,2010,2712,1421,1291,1.046718289,1.041168133,1.052776547,,,
1457,서울,도봉구,2013,2891,1517,1374,4,2011,3014,1523,1491,0.979091663,1.01492513,0.942424466,,,
1458,서울,도봉구,2014,3151,1619,1532,4,2012,2731,1426,1305,1.177728574,1.156846273,1.200565106,,,
1459,서울,도봉구,2015,2813,1464,1349,4,2013,2572,1311,1261,1.116393443,1.137854453,1.094042834,,,
1460,서울,도봉구,2016,2684,1360,1324,4,2014,2710,1415,1295,1.010954779,0.97933392,1.045576177,,,
1461,서울,도봉구,2017,2737,1411,1326,4,2015,2617,1354,1263,1.06755334,1.061834124,1.073686856,,,
1462,서울,도봉구,2018,2572,1313,1259,4,2016,2650,1385,1265,0.990703276,0.965969205,1.017823954,,,
1463,서울,도봉구,2019,2601,1348,1253,4,2017,2276,1183,1093,1.166504997,1.161056826,1.172379921,,,
1464,서울,도봉구,2020,2214,1137,1077,4,2018,2345,1210,1135,0.96372534,0.957466137,0.970414561,,,
1465,서울,동대문구,2010,2808,1450,1358,4,2008,2975,1532,1443,0.963448805,0.964400808,0.962433877,,,
1466,서울,동대문구,2011,2664,1371,1293,4,2009,2683,1394,1289,1.013519378,1.002127568,1.025848128,,,
1467,서울,동대문구,2012,2384,1249,1135,4,2010,2712,1358,1354,0.897294643,0.937154073,0.857264145,,,
1468,서울,동대문구,2013,2501,1260,1241,4,2011,2973,1550,1423,0.858691752,0.828299073,0.891875727,,,
1469,서울,동대문구,2014,2693,1430,1263,4,2012,2771,1409,1362,0.992015223,1.034125799,0.948339207,,,
1470,서울,동대문구,2015,2596,1329,1267,4,2013,2614,1335,1279,1.013719064,1.014359834,1.013079514,,,
1471,서울,동대문구,2016,2348,1218,1130,4,2014,2767,1411,1356,0.866178585,0.879566344,0.85222882,,,
1472,서울,동대문구,2017,2396,1217,1179,4,2015,2658,1352,1306,0.920132448,0.917196133,0.923226137,,,
