,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
1397,부산,사하구,2012,2478,1230,1248,5,2011,2622,1329,1293,0.968224259,0.946035113,0.991215114,,,
1398,부산,사하구,2013,2520,1280,1240,5,2012,2927,1532,1395,0.88203367,0.854040232,0.912849817,,,
1399,부산,사하구,2014,2714,1420,1294,5,2013,2763,1395,1368,1.006320462,1.04049803,0.971404328,,,
1400,부산,사하구,2015,2545,1285,1260,5,2014,2624,1361,1263,0.993645114,0.965099583,1.024516718,,,
1401,부산,사하구,2016,2413,1253,1160,5,2015,2709,1368,1341,0.912547883,0.936250578,0.888343781,,,
1402,부산,사하구,2017,2498,1250,1248,5,2016,2770,1400,1370,0.923889455,0.912660181,0.935504484,,,
1403,부산,사하구,2018,2577,1310,1267,5,2017,2832,1455,1377,0.932241677,0.920312726,0.944918887,,,
1404,부산,사하구,2019,2572,1290,1282,5,2018,2376,1188,1188,1.109000835,1.10994228,1.108213509,,,
1405,부산,사하구,2020,2145,1094,1051,5,2019,2333,1216,1117,0.941932763,0.919625219,0.966276457,,,
1406,부산,서구,2009,740,392,348,5,2008,885,471,414,0.85663496,0.850731052,0.863238414,,,
1407,부산,서구,2010,761,415,346,5,2009,780,389,391,0.999533603,1.090499876,0.908764172,,,
1408,부산,서구,2011,711,342,369,5,2010,659,335,324,1.105328916,1.043538375,1.169588828,,,
1409,부산,서구,2012,589,303,286,5,2011,678,339,339,0.890006024,0.913629377,0.866399494,,,
1410,부산,서구,2013,626,316,310,5,2012,734,381,353,0.873746841,0.84779184,0.901859415,,,
1411,부산,서구,2014,688,354,334,5,2013,614,302,312,1.147961736,1.198183803,1.099369611,,,
1412,부산,서구,2015,599,283,316,5,2014,613,354,259,1.001091314,0.817166019,1.252965675,,,
1413,부산,서구,2016,572,304,268,5,2015,677,326,351,0.865594933,0.95319797,0.784114586,,,
1414,부산,서구,2017,644,317,327,5,2016,638,346,292,1.034123801,0.936505406,1.15005009,,,
1415,부산,서구,2018,615,323,292,5,2017,625,320,305,1.008097282,1.031762334,0.983184147,,,
1416,부산,서구,2019,655,336,319,5,2018,613,360,253,1.094682488,0.954034109,1.29485762,,,
1417,부산,서구,2020,561,322,239,5,2019,615,316,299,0.934533966,1.041587872,0.820877908,,,
1418,부산,수영구,2009,1237,630,607,5,2008,1314,681,633,0.964454358,0.945628522,0.984774595,,,
1419,부산,수영구,2010,1273,657,616,5,2009,1268,658,610,1.028528891,1.020625938,1.037057251,,,
1420,부산,수영구,2011,1172,616,556,5,2010,1158,631,527,1.036874986,0.997880367,1.083467856,,,
1421,부산,수영구,2012,1058,565,493,5,2011,1040,554,486,1.04222065,1.042475383,1.041747592,,,
1422,부산,수영구,2013,1010,545,465,5,2012,1260,642,618,0.821217459,0.867737966,0.772709645,,,
1423,부산,수영구,2014,1098,550,548,5,2013,1185,582,603,0.949273451,0.965977098,0.933286753,,,
1424,부산,수영구,2015,1102,557,545,5,2014,1096,575,521,1.030097624,0.990180743,1.07426304,,,
1425,부산,수영구,2016,1017,532,485,5,2015,1113,578,535,0.93612347,0.940829484,0.930978843,,,
1426,부산,수영구,2017,992,528,464,5,2016,1185,609,576,0.857631388,0.886224506,0.827270146,,,
1427,부산,수영구,2018,1089,555,534,5,2017,1238,640,598,0.901186299,0.8864212,0.917047705,,,
1428,부산,수영구,2019,1042,535,507,5,2018,1089,562,527,0.980273324,0.973071139,0.98798238,,,
1429,부산,수영구,2020,970,518,452,5,2019,1122,588,534,0.885699139,0.900491378,0.869258674,,,
1430,부산,연제구,2009,1698,905,793,5,2008,1784,874,910,0.975102301,1.058435193,0.894918838,,,
1431,부산,연제구,2010,1765,879,886,5,2009,1557,784,773,1.161350851,1.146040427,1.177080278,,,
1432,부산,연제구,2011,1596,820,776,5,2010,1534,821,713,1.065896099,1.02093436,1.1176969,,,
1433,부산,연제구,2012,1576,844,732,5,2011,1555,809,746,1.038324652,1.066402244,1.00768341,,,
1434,부산,연제구,2013,1552,818,734,5,2012,1726,906,820,0.921209209,0.922894869,0.919250898,,,
1435,부산,연제구,2014,1657,882,775,5,2013,1537,788,749,1.104475245,1.144114509,1.062604718,,,
1436,부산,연제구,2015,1570,806,764,5,2014,1415,742,673,1.136712296,1.11034582,1.165816371,,,
1437,부산,연제구,2016,1472,783,689,5,2015,1648,841,807,0.915077649,0.951684271,0.876793946,,,
1438,부산,연제구,2017,1650,824,826,5,2016,1651,860,791,1.023868581,0.979390497,1.072396577,,,
1439,부산,연제구,2018,1675,885,790,5,2017,1688,844,844,1.016599085,1.071835037,0.961250325,,,
1440,부산,연제구,2019,1654,829,825,5,2018,1536,743,793,1.103193349,1.140493573,1.068396893,,,
1441,부산,연제구,2020,1564,764,800,5,2019,1664,852,812,0.962921252,0.916602187,1.011779354,,,
1442,부산,영도구,2009,983,498,485,5,2008,1074,570,504,0.937684164,0.893062004,0.988241431,,,
1443,부산,영도구,2010,965,522,443,5,2009,916,446,470,1.079292564,1.196362439,0.967960697,,,
1444,부산,영도구,2011,832,416,416,5,2010,773,380,393,1.102684266,1.119017451,1.087057797,,,
1445,부산,영도구,2012,716,357,359,5,2011,822,424,398,0.892377373,0.86065577,0.926324673,,,
1446,부산,영도구,2013,746,377,369,5,2012,852,430,422,0.897029195,0.896189848,0.897978152,,,
1447,부산,영도구,2014,776,404,372,5,2013,817,408,409,0.973076557,1.012158036,0.93405293,,,
1448,부산,영도구,2015,731,371,360,5,2014,686,350,336,1.091693203,1.083510166,1.100310047,,,
1449,부산,영도구,2016,617,316,301,5,2015,806,401,405,0.784255309,0.805507958,0.763243875,,,
1450,부산,영도구,2017,708,359,349,5,2016,743,357,386,0.97622919,1.027905898,0.928517252,,,
1451,부산,영도구,2018,686,321,365,5,2017,725,381,344,0.969378659,0.861206268,1.089648128,,,
1452,부산,영도구,2019,645,348,297,5,2018,633,324,309,1.043910702,1.097896395,0.987074256,,,
1453,부산,영도구,2020,589,302,287,5,2019,599,311,288,1.007385783,0.992598648,1.023390224,,,
1454,부산,중구,2009,389,194,195,5,2008,302,164,138,1.319623387,1.209163439,1.45113354,,,
1455,부산,중구,2010,365,208,157,5,2009,254,121,133,1.472198914,1.75713484,1.21227142,,,
1456,부산,중구,2011,341,161,180,5,2010,227,116,111,1.538990245,1.418714515,1.665334125,,,
1457,부산,중구,2012,316,162,154,5,2011,237,117,120,1.365985477,1.415325326,1.317926923,,,
1458,부산,중구,2013,275,142,133,5,2012,253,120,133,1.113575117,1.209578959,1.026956044,,,
1459,부산,중구,2014,280,135,145,5,2013,224,115,109,1.280611384,1.199949733,1.366134187,,,
1460,부산,중구,2015,250,138,112,5,2014,215,123,92,1.191266404,1.146835427,1.250207358,,,
1461,부산,중구,2016,245,135,110,5,2015,228,112,116,1.100876453,1.232091244,0.973837628,,,
1462,부산,중구,2017,270,129,141,5,2016,225,120,105,1.229386929,1.098842857,1.379055259,,,
1463,부산,중구,2018,229,115,114,5,2017,196,97,99,1.19697962,1.211862178,1.182555444,,,
1464,부산,중구,2019,229,125,104,5,2018,184,92,92,1.275043509,1.38883071,1.160906832,,,
1465,부산,중구,2020,209,114,95,5,2019,168,88,80,1.274513235,1.324186953,1.219510302,,,
1466,부산,해운대구,2009,3918,2064,1854,5,2008,4101,2153,1948,0.978773061,0.979924889,0.97740067,,,
1467,부산,해운대구,2010,3965,2094,1871,5,2009,3824,1957,1867,1.062264464,1.093737184,1.029156271,,,
1468,부산,해운대구,2011,3703,1915,1788,5,2010,3463,1792,1671,1.095490374,1.092340154,1.098861404,,,
1469,부산,해운대구,2012,3386,1774,1612,5,2011,3558,1810,1748,0.974963496,1.001848762,0.947055574,,,
1470,부산,해운대구,2013,3499,1789,1710,5,2012,3939,2008,1931,0.910050111,0.910696689,0.909422493,,,
1471,부산,해운대구,2014,3694,1874,1820,5,2013,3591,1837,1754,1.053874342,1.042767665,1.065598632,,,
1472,부산,해운대구,2015,3424,1774,1650,5,2014,3355,1730,1625,1.045559077,1.048177029,1.042755368,,,
1473,부산,해운대구,2016,3149,1615,1534,5,2015,3591,1876,1715,0.898389362,0.879967876,0.918571762,,,
1474,부산,해운대구,2017,3285,1711,1574,5,2016,3623,1882,1741,0.928911598,0.929303378,0.928448485,,,
1475,부산,해운대구,2018,3294,1710,1584,5,2017,3592,1903,1689,0.939495301,0.918511181,0.963113306,,,
1476,부산,해운대구,2019,3398,1793,1605,5,2018,3259,1723,1536,1.068184715,1.063707294,1.073088835,,,
1477,부산,해운대구,2020,3075,1598,1477,5,2019,3155,1659,1496,0.998511571,0.984594747,1.013913153,,,
1478,서울,강남구,2009,3378,1746,1632,5,2008,3907,2006,1901,0.885775328,0.889693538,0.881637172,,,
1479,서울,강남구,2010,3545,1848,1697,5,2009,4050,2089,1961,0.896744169,0.904254445,0.88870189,,,
1480,서울,강남구,2011,3548,1876,1672,5,2010,3599,1860,1739,1.009971479,1.030972343,0.987389595,,,
1481,서울,강남구,2012,3132,1645,1487,5,2011,3860,1954,1906,0.8312694,0.86053486,0.801198131,,,
1482,서울,강남구,2013,3320,1698,1622,5,2012,4325,2209,2116,0.786428633,0.785722329,0.787203546,,,
1483,서울,강남구,2014,3846,2003,1843,5,2013,4171,2153,2018,0.944661977,0.950963931,0.937898904,,,
1484,서울,강남구,2015,3970,2089,1881,5,2014,4176,2115,2061,0.97395157,1.009613603,0.93726556,,,
1485,서울,강남구,2016,3703,1896,1807,5,2015,4501,2324,2177,0.842853403,0.833929495,0.852415972,,,
1486,서울,강남구,2017,3957,2060,1897,5,2016,4459,2284,2175,0.909150796,0.921930634,0.895694536,,,
1487,서울,강남구,2018,3938,2056,1882,5,2017,4545,2343,2202,0.88766515,0.89697006,0.877716292,,,
1488,서울,강남구,2019,4096,2116,1980,5,2018,4094,2106,1988,1.024989591,1.027033056,1.022823424,,,
1489,서울,강남구,2020,3913,2064,1849,5,2019,3972,2091,1881,1.009271369,1.008980529,1.009485234,,,
1490,서울,강동구,2009,3747,1975,1772,5,2008,3906,2013,1893,0.982785634,1.002883418,0.961313317,,,
1491,서울,강동구,2010,3930,2025,1905,5,2009,3992,2076,1916,1.008577703,0.997068059,1.021060158,,,
1492,서울,강동구,2011,3823,1997,1826,5,2010,3613,1859,1754,1.084035942,1.098059315,1.069111594,,,
1493,서울,강동구,2012,3433,1774,1659,5,2011,3918,2058,1860,0.897670012,0.881120631,0.915978536,,,
1494,서울,강동구,2013,3587,1873,1714,5,2012,4266,2263,2003,0.861425792,0.846019452,0.878783155,,,
1495,서울,강동구,2014,3845,2032,1813,5,2013,4146,2157,1989,0.950111099,0.962943229,0.936084116,,,
1496,서울,강동구,2015,3665,1924,1741,5,2014,3730,1923,1807,1.00663608,1.022710957,0.989446858,,,
1497,서울,강동구,2016,3229,1646,1583,5,2015,3821,2003,1818,0.865761667,0.839993658,0.8942087,,,
1498,서울,강동구,2017,3470,1806,1664,5,2016,3449,1795,1654,1.030726936,1.028443454,1.033164968,,,
1499,서울,강동구,2018,3210,1697,1513,5,2017,3684,1896,1788,0.892673734,0.914893695,0.869006988,,,
1500,서울,강동구,2019,3292,1711,1581,5,2018,3170,1650,1520,1.063917395,1.059969065,1.068169411,,,
1501,서울,강동구,2020,3404,1798,1606,5,2019,3432,1759,1673,1.016130805,1.044842846,0.985828695,,,
1502,서울,강북구,2009,2349,1214,1135,5,2008,2895,1486,1409,0.8312694,0.835077924,0.8272499,,,
1503,서울,강북구,2010,2358,1207,1151,5,2009,2664,1299,1365,0.906811305,0.949784864,0.865953411,,,
1504,서울,강북구,2011,2155,1050,1105,5,2010,2381,1240,1141,0.927246546,0.865555139,0.994554276,,,
1505,서울,강북구,2012,1945,990,955,5,2011,2486,1288,1198,0.801541156,0.785681373,0.818650269,,,
1506,서울,강북구,2013,1972,1012,960,5,2012,2624,1368,1256,0.769928552,0.756173651,0.784934556,,,
1507,서울,강북구,2014,2041,1062,979,5,2013,2382,1195,1187,0.877826309,0.908413829,0.847000815,,,
1508,서울,강북구,2015,1855,928,927,5,2014,2352,1224,1128,0.808004802,0.774985691,0.843961217,,,
1509,서울,강북구,2016,1778,898,880,5,2015,2355,1196,1159,0.7734784,0.767489217,0.779742294,,,
1510,서울,강북구,2017,1791,911,880,5,2016,2239,1119,1120,0.819499773,0.832176439,0.806894034,,,
1511,서울,강북구,2018,1753,897,856,5,2017,2249,1189,1060,0.798545756,0.771147959,0.829315447,,,
1512,서울,강북구,2019,1706,892,814,5,2018,1968,1034,934,0.888098789,0.881802734,0.895013083,,,
1513,서울,강북구,2020,1528,810,718,5,2019,1791,927,864,0.874047658,0.893166468,0.85341949,,,
1514,서울,강서구,2009,5290,2774,2516,5,2008,5612,2868,2744,0.965706945,0.988677009,0.941625877,,,
1515,서울,강서구,2010,5328,2743,2585,5,2009,5343,2770,2573,1.021612945,1.012215921,1.031745578,,,
1516,서울,강서구,2011,4919,2540,2379,5,2010,4672,2379,2293,1.078651952,1.091355898,1.065472494,,,
1517,서울,강서구,2012,4386,2224,2162,5,2011,4717,2471,2246,0.952598945,0.920002829,0.988548071,,,
1518,서울,강서구,2013,4427,2324,2103,5,2012,5052,2575,2477,0.897746096,0.922541721,0.871896875,,,
1519,서울,강서구,2014,4807,2442,2365,5,2013,4752,2399,2353,1.03634662,1.040501084,1.032193389,,,
1520,서울,강서구,2015,4757,2433,2324,5,2014,4627,2381,2246,1.053273111,1.044503354,1.06262059,,,
1521,서울,강서구,2016,4413,2289,2124,5,2015,4803,2513,2290,0.94130136,0.931065918,0.952512942,,,
1522,서울,강서구,2017,4529,2353,2176,5,2016,5163,2625,2538,0.898685099,0.916262146,0.880479256,,,
1523,서울,강서구,2018,4816,2460,2356,5,2017,5399,2771,2628,0.913861741,0.907456272,0.920665312,,,
1524,서울,강서구,2019,4946,2556,2390,5,2018,4812,2449,2363,1.053018106,1.066839752,1.038690201,,,
1525,서울,강서구,2020,4277,2180,2097,5,2019,4593,2269,2324,0.9540039,0.982085102,0.926646654,,,
1526,서울,관악구,2009,3626,1916,1710,5,2008,4326,2186,2140,0.858714171,0.895926686,0.820605063,,,
1527,서울,관악구,2010,3663,1895,1768,5,2009,4031,2077,1954,0.930960953,0.932609517,0.92920076,,,
1528,서울,관악구,2011,3379,1767,1612,5,2010,3724,1891,1833,0.92957806,0.955151245,0.903138648,,,
1529,서울,관악구,2012,3148,1594,1554,5,2011,3680,1930,1750,0.876383617,0.844224853,0.911936967,,,
1530,서울,관악구,2013,3029,1606,1423,5,2012,3811,1916,1895,0.814268566,0.85679547,0.771165409,,,
1531,서울,관악구,2014,3225,1623,1602,5,2013,3510,1801,1709,0.941304094,0.921153343,0.96265862,,,
1532,서울,관악구,2015,3014,1560,1454,5,2014,3224,1663,1561,0.957757497,0.958869433,0.956562516,,,
1533,서울,관악구,2016,2732,1422,1310,5,2015,3225,1633,1592,0.867877284,0.890103558,0.845045488,,,
1534,서울,관악구,2017,2769,1411,1358,5,2016,3257,1658,1599,0.870988744,0.869900565,0.872174051,,,
1535,서울,관악구,2018,2687,1393,1294,5,2017,3133,1601,1532,0.878647377,0.88937908,0.867415875,,,
1536,서울,관악구,2019,2581,1318,1263,5,2018,2717,1393,1324,0.973208092,0.967144618,0.979641604,,,
1537,서울,관악구,2020,2302,1169,1133,5,2019,2667,1370,1297,0.884279687,0.872210016,0.897101926,,,
1538,서울,광진구,2009,3003,1547,1456,5,2008,3149,1640,1509,0.976989771,0.964214351,0.99088668,,,
1539,서울,광진구,2010,2935,1539,1396,5,2009,2993,1541,1452,1.004635994,1.020852758,0.987348924,,,
1540,서울,광진구,2011,2839,1442,1397,5,2010,2581,1286,1295,1.126898325,1.146176282,1.107843701,,,
1541,서울,광진구,2012,2528,1266,1262,5,2011,2721,1361,1360,0.951822295,0.950829628,0.952954799,,,
1542,서울,광진구,2013,2689,1341,1348,5,2012,2879,1468,1411,0.956877808,0.93374835,0.981103293,,,
1543,서울,광진구,2014,2817,1416,1401,5,2013,2658,1403,1255,1.085773445,1.031650772,1.146426627,,,
1544,서울,광진구,2015,2601,1364,1237,5,2014,2423,1244,1179,1.099750792,1.120781917,1.077476358,,,
1545,서울,광진구,2016,2407,1246,1161,5,2015,2562,1342,1220,0.962507916,0.949057776,0.977291776,,,
1546,서울,광진구,2017,2550,1366,1184,5,2016,2472,1204,1268,1.05681522,1.159715169,0.958924255,,,
1547,서울,광진구,2018,2480,1248,1232,5,2017,2609,1342,1267,0.973834031,0.950581143,0.998587092,,,
1548,서울,광진구,2019,2599,1350,1249,5,2018,2287,1180,1107,1.164253253,1.169442536,1.158688436,,,
1549,서울,광진구,2020,2244,1124,1120,5,2019,2235,1175,1060,1.028614567,0.977812467,1.085085631,,,
1550,서울,구로구,2009,3478,1790,1688,5,2008,3894,2012,1882,0.915041889,0.9093942,0.921095538,,,
1551,서울,구로구,2010,3539,1820,1719,5,2009,3866,2014,1852,0.937834183,0.923717235,0.953205961,,,
1552,서울,구로구,2011,3447,1795,1652,5,2010,3563,1938,1625,0.991134985,0.946755432,1.044019313,,,
1553,서울,구로구,2012,3288,1778,1510,5,2011,3774,1945,1829,0.892559667,0.93441387,0.847842333,,,
1554,서울,구로구,2013,3371,1726,1645,5,2012,4088,2065,2023,0.844802539,0.85437368,0.835068063,,,
1555,서울,구로구,2014,3665,1867,1798,5,2013,3880,1994,1886,0.967719737,0.957075699,0.979038689,,,
1556,서울,구로구,2015,3516,1788,1728,5,2014,3772,1909,1863,0.954958564,0.957389613,0.952538939,,,
1557,서울,구로구,2016,3329,1689,1640,5,2015,3918,1977,1941,0.870475814,0.873273146,0.86770114,,,
1558,서울,구로구,2017,3464,1761,1703,5,2016,3758,1922,1836,0.944340146,0.936554593,0.952563259,,,
1559,서울,구로구,2018,3320,1684,1636,5,2017,3691,1824,1867,0.921512825,0.94372265,0.899892923,,,
1560,서울,구로구,2019,3305,1615,1690,5,2018,3325,1696,1629,1.018326767,0.973360693,1.065411734,,,
1561,서울,구로구,2020,3014,1551,1463,5,2019,3109,1582,1527,0.993184358,1.002149338,0.983914009,,,
1562,서울,금천구,2009,1970,1005,965,5,2008,2119,1092,1027,0.95245094,0.940742032,0.964958697,,,
1563,서울,금천구,2010,1994,1025,969,5,2009,2020,1024,996,1.011302614,1.023177624,0.999116874,,,
1564,서울,금천구,2011,1799,926,873,5,2010,1756,899,857,1.049576255,1.052878895,1.046129085,,,
1565,서울,금천구,2012,1645,842,803,5,2011,1777,909,868,0.948387497,0.946837246,0.950052653,,,
1566,서울,금천구,2013,1661,850,811,5,2012,1836,923,913,0.926839002,0.941335311,0.91222492,,,
1567,서울,금천구,2014,1715,860,855,5,2013,1680,845,835,1.04583263,1.040324599,1.051553793,,,
1568,서울,금천구,2015,1550,797,753,5,2014,1589,817,772,0.999344315,0.997156651,1.001681219,,,
1569,서울,금천구,2016,1510,776,734,5,2015,1616,849,767,0.957288708,0.934288829,0.982771494,,,
1570,서울,금천구,2017,1610,828,782,5,2016,1580,807,773,1.043941432,1.048778866,1.038912841,,,
1571,서울,금천구,2018,1561,786,775,5,2017,1790,932,858,0.893423182,0.862052586,0.927611811,,,
1572,서울,금천구,2019,1656,844,812,5,2018,1381,711,670,1.228496714,1.21338877,1.244609414,,,
1573,서울,금천구,2020,1336,676,660,5,2019,1414,724,690,0.967975564,0.954410602,0.982305781,,,
1574,서울,노원구,2009,5899,2997,2902,5,2008,5948,3104,2844,1.016049301,0.986943192,1.047899592,,,
1575,서울,노원구,2010,5881,3089,2792,5,2009,5681,2921,2760,1.060556318,1.08096959,1.038862781,,,
1576,서울,노원구,2011,5545,2878,2667,5,2010,4930,2529,2401,1.152290487,1.163239351,1.1407296,,,
1577,서울,노원구,2012,4907,2527,2380,5,2011,4866,2526,2340,1.03312126,1.022584066,1.044510848,,,
1578,서울,노원구,2013,4883,2532,2351,5,2012,5225,2678,2547,0.957431639,0.966451922,0.94792841,,,
1579,서울,노원구,2014,5183,2664,2519,5,2013,4903,2495,2408,1.082995522,1.091417205,1.074294964,,,
1580,서울,노원구,2015,4895,2507,2388,5,2014,4306,2209,2097,1.164624752,1.160074134,1.169466396,,,
1581,서울,노원구,2016,4329,2220,2109,5,2015,4502,2324,2178,0.98512069,0.976436434,0.994421624,,,
1582,서울,노원구,2017,4470,2271,2199,5,2016,4273,2161,2112,1.07172158,1.074210746,1.069259631,,,
1583,서울,노원구,2018,4236,2146,2090,5,2017,4402,2255,2147,0.985855488,0.972770287,0.999691724,,,
1584,서울,노원구,2019,4318,2217,2101,5,2018,3759,1934,1825,1.17684064,1.171753741,1.182265561,,,
1585,서울,노원구,2020,3821,1979,1842,5,2019,3715,1905,1810,1.053720829,1.061886109,1.045112173,,,
1586,서울,도봉구,2009,3371,1751,1620,5,2008,3298,1651,1647,1.047165792,1.084092146,1.010120699,,,
1587,서울,도봉구,2010,3432,1741,1691,5,2009,3155,1608,1547,1.114436329,1.106725335,1.122548591,,,
1588,서울,도봉구,2011,3209,1631,1578,5,2010,2666,1361,1305,1.233152868,1.224962972,1.241790527,,,
1589,서울,도봉구,2012,2781,1452,1329,5,2011,2723,1429,1294,1.046310763,1.038631555,1.054733062,,,
1590,서울,도봉구,2013,2891,1517,1374,5,2012,2973,1527,1446,0.996232092,1.015485366,0.975821303,,,
1591,서울,도봉구,2014,3151,1619,1532,5,2013,2703,1421,1282,1.194289744,1.164608341,1.227220483,,,
1592,서울,도봉구,2015,2813,1464,1349,5,2014,2535,1279,1256,1.136839392,1.170031779,1.102996579,,,
1593,서울,도봉구,2016,2684,1360,1324,5,2015,2679,1387,1292,1.026401181,1.002281173,1.052391488,,,
1594,서울,도봉구,2017,2737,1411,1326,5,2016,2578,1347,1231,1.087675208,1.070746204,1.106209353,,,
1595,서울,도봉구,2018,2572,1313,1259,5,2017,2587,1357,1230,1.018548892,0.989035781,1.051168829,,,
1596,서울,도봉구,2019,2601,1348,1253,5,2018,2191,1134,1057,1.216200898,1.215077455,1.217384979,,,
1597,서울,도봉구,2020,2214,1137,1077,5,2019,2238,1150,1088,1.013502629,1.010624331,1.016573216,,,
1598,서울,동대문구,2009,2796,1388,1408,5,2008,3092,1596,1496,0.926413824,0.888963039,0.966546865,,,
1599,서울,동대문구,2010,2808,1450,1358,5,2009,2880,1474,1406,0.99887688,1.005536047,0.991896378,,,
1600,서울,동대문구,2011,2664,1371,1293,5,2010,2617,1351,1266,1.042888415,1.037311592,1.04885795,,,
1601,서울,동대문구,2012,2384,1249,1135,5,2011,2665,1341,1324,0.916466053,0.952052255,0.880358844,,,
1602,서울,동대문구,2013,2501,1260,1241,5,2012,2883,1508,1375,0.888743412,0.854075628,0.926874509,,,
1603,서울,동대문구,2014,2693,1430,1263,5,2013,2773,1394,1379,0.994932985,1.048577149,0.940569604,,,
1604,서울,동대문구,2015,2596,1329,1267,5,2014,2573,1306,1267,1.033646997,1.04018103,1.026956044,,,
1605,서울,동대문구,2016,2348,1218,1130,5,2015,2653,1349,1304,0.906709545,0.922916614,0.889923566,,,
1606,서울,동대문구,2017,2396,1217,1179,5,2016,2534,1313,1221,0.968696094,0.947442751,0.991630775,,,
1607,서울,동대문구,2018,2284,1168,1116,5,2017,2587,1304,1283,0.904496761,0.915571735,0.893283667,,,
1608,서울,동대문구,2019,2386,1227,1159,5,2018,2315,1213,1102,1.055909724,1.033977021,1.08007446,,,
1609,서울,동대문구,2020,2136,1117,1019,5,2019,2334,1197,1137,0.93757872,0.953863319,0.920376613,,,
1610,서울,동작구,2009,3311,1731,1580,5,2008,3477,1837,1640,0.975577634,0.963196813,0.989384481,,,
1611,서울,동작구,2010,3219,1675,1544,5,2009,3373,1759,1614,0.97771433,0.973365832,0.982416438,,,
1612,서울,동작구,2011,3075,1588,1487,5,2010,3063,1554,1509,1.028502777,1.044543688,1.011983855,,,
1613,서울,동작구,2012,2821,1432,1389,5,2011,3037,1541,1496,0.951624554,0.94987729,0.953503974,,,
1614,서울,동작구,2013,3028,1552,1476,5,2012,3380,1804,1576,0.917796751,0.879391592,0.961793858,,,
1615,서울,동작구,2014,3176,1718,1458,5,2013,3199,1645,1554,1.01712329,1.067540555,0.963514744,,,
1616,서울,동작구,2015,2904,1475,1429,5,2014,3047,1525,1522,0.976408391,0.988665323,0.964205116,,,
1617,서울,동작구,2016,2807,1412,1395,5,2015,3191,1672,1519,0.901203674,0.86322806,0.943122897,,,
1618,서울,동작구,2017,2950,1561,1389,5,2016,3107,1614,1493,0.972720588,0.988613412,0.955419923,,,
1619,서울,동작구,2018,2801,1419,1382,5,2017,3149,1631,1518,0.911271512,0.889314882,0.934949442,,,
1620,서울,동작구,2019,2805,1427,1378,5,2018,2827,1414,1413,1.01651643,1.031577091,1.00151835,,,
1621,서울,동작구,2020,2545,1287,1258,5,2019,2800,1474,1326,0.931187421,0.892499926,0.974291631,,,
1622,서울,마포구,2009,2926,1480,1446,5,2008,3665,1881,1784,0.817914087,0.804266622,0.832387018,,,
1623,서울,마포구,2010,3122,1603,1519,5,2009,3479,1780,1699,0.919360446,0.92053572,0.918155521,,,
1624,서울,마포구,2011,3052,1548,1504,5,2010,3121,1619,1502,1.001839396,0.977352511,1.028323495,,,
1625,서울,마포구,2012,2774,1427,1347,5,2011,3251,1643,1608,0.874171881,0.887796718,0.860267283,,,
1626,서울,마포구,2013,2813,1439,1374,5,2012,3546,1846,1700,0.812715132,0.796812654,0.83002212,,,
1627,서울,마포구,2014,3100,1583,1517,5,2013,3267,1699,1568,0.972120059,0.952389637,0.993553775,,,
1628,서울,마포구,2015,2917,1505,1412,5,2014,3054,1596,1458,0.978531345,0.963897243,0.99455551,,,
1629,서울,마포구,2016,2638,1363,1275,5,2015,3116,1589,1527,0.867330637,0.876797058,0.857478033,,,
1630,서울,마포구,2017,2676,1366,1310,5,2016,2937,1463,1474,0.933446664,0.954406742,0.912694991,,,
1631,서울,마포구,2018,2458,1223,1235,5,2017,3001,1538,1463,0.839118369,0.812825363,0.866910946,,,
1632,서울,마포구,2019,2572,1312,1260,5,2018,2659,1317,1342,0.990968779,1.018298691,0.964206122,,,
1633,서울,마포구,2020,2211,1092,1119,5,2019,2720,1341,1379,0.83277405,0.832378753,0.833331264,,,
1634,서울,서대문구,2009,2657,1405,1252,5,2008,2833,1445,1388,0.960842767,0.993883779,0.926332109,,,
1635,서울,서대문구,2010,2666,1342,1324,5,2009,2765,1388,1377,0.987807581,0.98830314,0.98742905,,,
1636,서울,서대문구,2011,2435,1235,1200,5,2010,2329,1158,1171,1.071116778,1.090148154,1.052388772,,,
1637,서울,서대문구,2012,2166,1096,1070,5,2011,2358,1190,1168,0.941070147,0.941435819,0.940790211,,,
1638,서울,서대문구,2013,2272,1152,1120,5,2012,2320,1164,1156,1.003292781,1.01164147,0.994974714,,,
1639,서울,서대문구,2014,2204,1102,1102,5,2013,2243,1185,1058,1.006675877,0.950583714,1.069664991,,,
1640,서울,서대문구,2015,2109,1080,1029,5,2014,2136,1074,1062,1.011539105,1.027889902,0.99504498,,,
1641,서울,서대문구,2016,2213,1110,1103,5,2015,2248,1199,1049,1.008538432,0.946304534,1.079821274,,,
1642,서울,서대문구,2017,2288,1220,1068,5,2016,2197,1073,1124,1.066923567,1.162217028,0.975790974,,,
1643,서울,서대문구,2018,2140,1054,1086,5,2017,2312,1179,1133,0.94827279,0.913805844,0.984355043,,,
1644,서울,서대문구,2019,2243,1144,1099,5,2018,2164,1108,1056,1.061889588,1.055391007,1.068773383,,,
1645,서울,서대문구,2020,2179,1104,1075,5,2019,2217,1113,1104,1.006929078,1.013913801,0.999979843,,,
