"","연도","시도","행정구역","학제","date.x","성별","학생수","인구수_2년전_4세","인구수_1년전_5세","4세대비5세변동치","5세대비1학년변동치","4세대비1학년변동치","4세대비5세변동률","5세대비1학년변동률","4세대비1학년변동률"
"3469","2019","서울","중구","초등학교",2019-04-01,"전체",919,795,795,0,124,124,0,0.155974842767296,0.155974842767296
"3470","2019","서울","중구","초등학교",2019-04-01,"여자",460,397,399,2,61,63,0.00503778337531486,0.152882205513784,0.158690176322418
"3471","2019","서울","중구","초등학교",2019-04-01,"남자",459,398,396,-2,63,61,-0.0050251256281407,0.159090909090909,0.153266331658291
"3472","2019","서울","용산구","초등학교",2019-04-01,"전체",1245,1735,1695,-40,-450,-490,-0.0230547550432277,-0.265486725663717,-0.282420749279539
"3473","2019","서울","용산구","초등학교",2019-04-01,"여자",603,829,819,-10,-216,-226,-0.0120627261761158,-0.263736263736264,-0.272617611580217
"3474","2019","서울","용산구","초등학교",2019-04-01,"남자",642,906,876,-30,-234,-264,-0.033112582781457,-0.267123287671233,-0.291390728476821
"3475","2019","서울","성동구","초등학교",2019-04-01,"전체",2102,2467,2419,-48,-317,-365,-0.0194568301580867,-0.131045886730054,-0.147952979327118
"3476","2019","서울","성동구","초등학교",2019-04-01,"여자",1060,1196,1171,-25,-111,-136,-0.0209030100334448,-0.0947907771135781,-0.11371237458194
"3477","2019","서울","성동구","초등학교",2019-04-01,"남자",1042,1271,1248,-23,-206,-229,-0.018095987411487,-0.165064102564103,-0.180173092053501
"3478","2019","서울","광진구","초등학교",2019-04-01,"전체",2599,2564,2511,-53,88,35,-0.0206708268330733,0.0350457984866587,0.0136505460218409
"3479","2019","서울","광진구","초등학교",2019-04-01,"여자",1249,1266,1258,-8,-9,-17,-0.00631911532385466,-0.00715421303656598,-0.0134281200631912
"3480","2019","서울","광진구","초등학교",2019-04-01,"남자",1350,1298,1253,-45,97,52,-0.0346687211093991,0.077414205905826,0.0400616332819723
"3481","2019","서울","동대문구","초등학교",2019-04-01,"전체",2386,2610,2509,-101,-123,-224,-0.0386973180076628,-0.0490235153447589,-0.085823754789272
"3482","2019","서울","동대문구","초등학교",2019-04-01,"여자",1159,1260,1203,-57,-44,-101,-0.0452380952380952,-0.0365752285951787,-0.0801587301587302
"3483","2019","서울","동대문구","초등학교",2019-04-01,"남자",1227,1350,1306,-44,-79,-123,-0.0325925925925926,-0.060490045941807,-0.0911111111111111
"3484","2019","서울","중랑구","초등학교",2019-04-01,"전체",2717,3050,2917,-133,-200,-333,-0.0436065573770492,-0.0685635927322592,-0.109180327868852
"3485","2019","서울","중랑구","초등학교",2019-04-01,"여자",1301,1509,1445,-64,-144,-208,-0.0424121935056329,-0.0996539792387543,-0.137839628893307
"3486","2019","서울","중랑구","초등학교",2019-04-01,"남자",1416,1541,1472,-69,-56,-125,-0.0447761194029851,-0.0380434782608696,-0.0811161583387411
"3487","2019","서울","성북구","초등학교",2019-04-01,"전체",3539,3621,3563,-58,-24,-82,-0.016017674675504,-0.00673589671625035,-0.0226456779895057
"3488","2019","서울","성북구","초등학교",2019-04-01,"여자",1712,1797,1772,-25,-60,-85,-0.0139120756816917,-0.0338600451467269,-0.0473010573177518
"3489","2019","서울","성북구","초등학교",2019-04-01,"남자",1827,1824,1791,-33,36,3,-0.0180921052631579,0.0201005025125628,0.00164473684210526
"3490","2019","서울","강북구","초등학교",2019-04-01,"전체",1706,2251,2151,-100,-445,-545,-0.0444247001332741,-0.206880520688052,-0.242114615726344
"3491","2019","서울","강북구","초등학교",2019-04-01,"여자",814,1076,1010,-66,-196,-262,-0.0613382899628253,-0.194059405940594,-0.243494423791822
"3492","2019","서울","강북구","초등학교",2019-04-01,"남자",892,1175,1141,-34,-249,-283,-0.028936170212766,-0.218229623137599,-0.240851063829787
"3493","2019","서울","도봉구","초등학교",2019-04-01,"전체",2601,2545,2479,-66,122,56,-0.0259332023575638,0.0492133924969746,0.0220039292730845
"3494","2019","서울","도봉구","초등학교",2019-04-01,"여자",1253,1228,1182,-46,71,25,-0.0374592833876222,0.0600676818950931,0.0203583061889251
"3495","2019","서울","도봉구","초등학교",2019-04-01,"남자",1348,1317,1297,-20,51,31,-0.0151860288534548,0.0393215111796453,0.023538344722855
"3496","2019","서울","노원구","초등학교",2019-04-01,"전체",4318,4368,4213,-155,105,-50,-0.035485347985348,0.0249228578210301,-0.0114468864468864
"3497","2019","서울","노원구","초등학교",2019-04-01,"여자",2101,2100,2011,-89,90,1,-0.0423809523809524,0.0447538538040776,0.000476190476190476
"3498","2019","서울","노원구","초등학교",2019-04-01,"남자",2217,2268,2202,-66,15,-51,-0.0291005291005291,0.00681198910081744,-0.0224867724867725
"3499","2019","서울","은평구","초등학교",2019-04-01,"전체",3686,3863,3734,-129,-48,-177,-0.0333937354387782,-0.0128548473486877,-0.0458193114159979
"3500","2019","서울","은평구","초등학교",2019-04-01,"여자",1756,1874,1802,-72,-46,-118,-0.0384204909284952,-0.025527192008879,-0.0629669156883671
"3501","2019","서울","은평구","초등학교",2019-04-01,"남자",1930,1989,1932,-57,-2,-59,-0.028657616892911,-0.0010351966873706,-0.0296631473102061
"3502","2019","서울","서대문구","초등학교",2019-04-01,"전체",2243,2335,2233,-102,10,-92,-0.0436830835117773,0.00447828034034931,-0.0394004282655246
"3503","2019","서울","서대문구","초등학교",2019-04-01,"여자",1099,1144,1108,-36,-9,-45,-0.0314685314685315,-0.00812274368231047,-0.0393356643356643
"3504","2019","서울","서대문구","초등학교",2019-04-01,"남자",1144,1191,1125,-66,19,-47,-0.0554156171284635,0.0168888888888889,-0.0394626364399664
"3505","2019","서울","마포구","초등학교",2019-04-01,"전체",2572,3023,2944,-79,-372,-451,-0.0261329804829639,-0.126358695652174,-0.149189546807807
"3506","2019","서울","마포구","초등학교",2019-04-01,"여자",1260,1515,1469,-46,-209,-255,-0.0303630363036304,-0.142273655547992,-0.168316831683168
"3507","2019","서울","마포구","초등학교",2019-04-01,"남자",1312,1508,1475,-33,-163,-196,-0.0218832891246684,-0.110508474576271,-0.129973474801061
"3508","2019","서울","양천구","초등학교",2019-04-01,"전체",3731,3805,3876,71,-145,-74,0.0186596583442838,-0.0374097007223942,-0.0194480946123522
"3509","2019","서울","양천구","초등학교",2019-04-01,"여자",1832,1869,1924,55,-92,-37,0.0294275013376137,-0.0478170478170478,-0.019796682718031
"3510","2019","서울","양천구","초등학교",2019-04-01,"남자",1899,1936,1952,16,-53,-37,0.00826446280991736,-0.0271516393442623,-0.0191115702479339
"3511","2019","서울","강서구","초등학교",2019-04-01,"전체",4946,5320,5205,-115,-259,-374,-0.0216165413533835,-0.049759846301633,-0.0703007518796993
"3512","2019","서울","강서구","초등학교",2019-04-01,"여자",2390,2643,2576,-67,-186,-253,-0.0253499810821037,-0.0722049689440994,-0.0957245554294363
"3513","2019","서울","강서구","초등학교",2019-04-01,"남자",2556,2677,2629,-48,-73,-121,-0.0179305192379529,-0.0277672118676303,-0.0451998505790063
"3514","2019","서울","구로구","초등학교",2019-04-01,"전체",3305,3753,3493,-260,-188,-448,-0.0692779110045297,-0.0538219295734326,-0.119371169730882
"3515","2019","서울","구로구","초등학교",2019-04-01,"여자",1690,1895,1767,-128,-77,-205,-0.0675461741424802,-0.0435766836445954,-0.108179419525066
"3516","2019","서울","구로구","초등학교",2019-04-01,"남자",1615,1858,1726,-132,-111,-243,-0.0710441334768568,-0.0643105446118192,-0.130785791173305
"3517","2019","서울","금천구","초등학교",2019-04-01,"전체",1656,1751,1633,-118,23,-95,-0.067390062821245,0.0140845070422535,-0.0542547115933752
"3518","2019","서울","금천구","초등학교",2019-04-01,"여자",812,865,811,-54,1,-53,-0.0624277456647399,0.00123304562268804,-0.061271676300578
"3519","2019","서울","금천구","초등학교",2019-04-01,"남자",844,886,822,-64,22,-42,-0.072234762979684,0.0267639902676399,-0.0474040632054176
"3520","2019","서울","영등포구","초등학교",2019-04-01,"전체",2564,2889,2816,-73,-252,-325,-0.0252682589131187,-0.0894886363636364,-0.112495673243337
"3521","2019","서울","영등포구","초등학교",2019-04-01,"여자",1279,1433,1397,-36,-118,-154,-0.0251221214235869,-0.0844667143879742,-0.107466852756455
"3522","2019","서울","영등포구","초등학교",2019-04-01,"남자",1285,1456,1419,-37,-134,-171,-0.0254120879120879,-0.0944326990838619,-0.117445054945055
"3523","2019","서울","동작구","초등학교",2019-04-01,"전체",2805,3123,3020,-103,-215,-318,-0.0329811079090618,-0.0711920529801325,-0.101825168107589
"3524","2019","서울","동작구","초등학교",2019-04-01,"여자",1378,1503,1456,-47,-78,-125,-0.0312707917498337,-0.0535714285714286,-0.083166999334664
"3525","2019","서울","동작구","초등학교",2019-04-01,"남자",1427,1620,1564,-56,-137,-193,-0.0345679012345679,-0.0875959079283887,-0.119135802469136
"3526","2019","서울","관악구","초등학교",2019-04-01,"전체",2581,3181,2999,-182,-418,-600,-0.0572147123546055,-0.139379793264421,-0.188619930839359
"3527","2019","서울","관악구","초등학교",2019-04-01,"여자",1263,1567,1479,-88,-216,-304,-0.0561582641991066,-0.14604462474645,-0.194001276324186
"3528","2019","서울","관악구","초등학교",2019-04-01,"남자",1318,1614,1520,-94,-202,-296,-0.0582403965303594,-0.132894736842105,-0.183395291201983
"3529","2019","서울","서초구","초등학교",2019-04-01,"전체",3854,4349,4375,26,-521,-495,0.00597838583582433,-0.119085714285714,-0.113819268797425
"3530","2019","서울","서초구","초등학교",2019-04-01,"여자",1870,2121,2147,26,-277,-251,0.0122583686940123,-0.129017233348859,-0.118340405469118
"3531","2019","서울","서초구","초등학교",2019-04-01,"남자",1984,2228,2228,0,-244,-244,0,-0.10951526032316,-0.10951526032316
"3532","2019","서울","강남구","초등학교",2019-04-01,"전체",4096,4468,4501,33,-405,-372,0.00738585496866607,-0.089980004443457,-0.0832587287376902
"3533","2019","서울","강남구","초등학교",2019-04-01,"여자",1980,2185,2194,9,-214,-205,0.00411899313501144,-0.097538742023701,-0.0938215102974828
"3534","2019","서울","강남구","초등학교",2019-04-01,"남자",2116,2283,2307,24,-191,-167,0.0105124835742444,-0.082791504117902,-0.0731493648707841
"3535","2019","서울","송파구","초등학교",2019-04-01,"전체",5620,5748,5763,15,-143,-128,0.00260960334029228,-0.0248134652090925,-0.0222686151704941
"3536","2019","서울","송파구","초등학교",2019-04-01,"여자",2767,2819,2810,-9,-43,-52,-0.00319262149698475,-0.0153024911032028,-0.0184462575381341
"3537","2019","서울","송파구","초등학교",2019-04-01,"남자",2853,2929,2953,24,-100,-76,0.00819392284055992,-0.0338638672536404,-0.0259474223284397
"3538","2019","서울","강동구","초등학교",2019-04-01,"전체",3292,3616,3441,-175,-149,-324,-0.048396017699115,-0.043301365882011,-0.0896017699115044
"3539","2019","서울","강동구","초등학교",2019-04-01,"여자",1581,1736,1640,-96,-59,-155,-0.0552995391705069,-0.0359756097560976,-0.0892857142857143
"3540","2019","서울","강동구","초등학교",2019-04-01,"남자",1711,1880,1801,-79,-90,-169,-0.0420212765957447,-0.0499722376457524,-0.0898936170212766
"3541","2019","부산","중구","초등학교",2019-04-01,"전체",229,206,181,-25,48,23,-0.121359223300971,0.265193370165746,0.111650485436893
"3542","2019","부산","중구","초등학교",2019-04-01,"여자",104,105,93,-12,11,-1,-0.114285714285714,0.118279569892473,-0.00952380952380952
"3543","2019","부산","중구","초등학교",2019-04-01,"남자",125,101,88,-13,37,24,-0.128712871287129,0.420454545454545,0.237623762376238
"3544","2019","부산","서구","초등학교",2019-04-01,"전체",655,596,621,25,34,59,0.0419463087248322,0.0547504025764895,0.098993288590604
"3545","2019","부산","서구","초등학교",2019-04-01,"여자",319,273,277,4,42,46,0.0146520146520147,0.151624548736462,0.168498168498169
"3546","2019","부산","서구","초등학교",2019-04-01,"남자",336,323,344,21,-8,13,0.065015479876161,-0.0232558139534884,0.0402476780185759
"3547","2019","부산","동구","초등학교",2019-04-01,"전체",404,456,435,-21,-31,-52,-0.0460526315789474,-0.071264367816092,-0.114035087719298
"3548","2019","부산","동구","초등학교",2019-04-01,"여자",198,217,204,-13,-6,-19,-0.0599078341013825,-0.0294117647058824,-0.0875576036866359
"3549","2019","부산","동구","초등학교",2019-04-01,"남자",206,239,231,-8,-25,-33,-0.0334728033472803,-0.108225108225108,-0.138075313807531
"3550","2019","부산","영도구","초등학교",2019-04-01,"전체",645,702,691,-11,-46,-57,-0.0156695156695157,-0.0665701881331404,-0.0811965811965812
"3551","2019","부산","영도구","초등학교",2019-04-01,"여자",297,340,331,-9,-34,-43,-0.0264705882352941,-0.102719033232628,-0.126470588235294
"3552","2019","부산","영도구","초등학교",2019-04-01,"남자",348,362,360,-2,-12,-14,-0.00552486187845304,-0.0333333333333333,-0.0386740331491713
"3553","2019","부산","부산진구","초등학교",2019-04-01,"전체",2739,2716,2653,-63,86,23,-0.0231958762886598,0.0324161326799849,0.00846833578792342
"3554","2019","부산","부산진구","초등학교",2019-04-01,"여자",1353,1359,1333,-26,20,-6,-0.0191317144959529,0.0150037509377344,-0.00441501103752759
"3555","2019","부산","부산진구","초등학교",2019-04-01,"남자",1386,1357,1320,-37,66,29,-0.0272660280029477,0.05,0.0213706705969049
"3556","2019","부산","동래구","초등학교",2019-04-01,"전체",2225,2194,2171,-23,54,31,-0.0104831358249772,0.0248733302625518,0.0141294439380128
"3557","2019","부산","동래구","초등학교",2019-04-01,"여자",1058,1056,1046,-10,12,2,-0.00946969696969697,0.011472275334608,0.00189393939393939
"3558","2019","부산","동래구","초등학교",2019-04-01,"남자",1167,1138,1125,-13,42,29,-0.0114235500878735,0.0373333333333333,0.0254833040421793
"3559","2019","부산","남구","초등학교",2019-04-01,"전체",2214,2045,2101,56,113,169,0.0273838630806846,0.0537839124226559,0.082640586797066
"3560","2019","부산","남구","초등학교",2019-04-01,"여자",1098,987,1023,36,75,111,0.0364741641337386,0.0733137829912024,0.112462006079027
"3561","2019","부산","남구","초등학교",2019-04-01,"남자",1116,1058,1078,20,38,58,0.0189035916824197,0.0352504638218924,0.054820415879017
"3562","2019","부산","북구","초등학교",2019-04-01,"전체",2275,2468,2370,-98,-95,-193,-0.039708265802269,-0.040084388185654,-0.0782009724473258
"3563","2019","부산","북구","초등학교",2019-04-01,"여자",1080,1189,1139,-50,-59,-109,-0.0420521446593776,-0.0517998244073749,-0.0916736753574432
"3564","2019","부산","북구","초등학교",2019-04-01,"남자",1195,1279,1231,-48,-36,-84,-0.037529319781079,-0.0292445166531275,-0.0656763096168882
"3565","2019","부산","해운대구","초등학교",2019-04-01,"전체",3398,3574,3550,-24,-152,-176,-0.00671516508114158,-0.0428169014084507,-0.0492445439283716
"3566","2019","부산","해운대구","초등학교",2019-04-01,"여자",1605,1664,1647,-17,-42,-59,-0.0102163461538462,-0.0255009107468124,-0.0354567307692308
"3567","2019","부산","해운대구","초등학교",2019-04-01,"남자",1793,1910,1903,-7,-110,-117,-0.00366492146596859,-0.0578034682080925,-0.0612565445026178
"3568","2019","부산","사하구","초등학교",2019-04-01,"전체",2572,2740,2681,-59,-109,-168,-0.0215328467153285,-0.0406564714658709,-0.0613138686131387
"3569","2019","부산","사하구","초등학교",2019-04-01,"여자",1282,1360,1341,-19,-59,-78,-0.0139705882352941,-0.0439970171513796,-0.0573529411764706
"3570","2019","부산","사하구","초등학교",2019-04-01,"남자",1290,1380,1340,-40,-50,-90,-0.0289855072463768,-0.0373134328358209,-0.0652173913043478
"3571","2019","부산","금정구","초등학교",2019-04-01,"전체",1702,1594,1680,86,22,108,0.0539523212045169,0.0130952380952381,0.067754077791719
"3572","2019","부산","금정구","초등학교",2019-04-01,"여자",812,776,815,39,-3,36,0.0502577319587629,-0.00368098159509202,0.0463917525773196
"3573","2019","부산","금정구","초등학교",2019-04-01,"남자",890,818,865,47,25,72,0.0574572127139364,0.0289017341040462,0.0880195599022005
"3574","2019","부산","강서구","초등학교",2019-04-01,"전체",1958,1833,1908,75,50,125,0.0409165302782324,0.0262054507337526,0.0681942171303873
"3575","2019","부산","강서구","초등학교",2019-04-01,"여자",925,874,904,30,21,51,0.034324942791762,0.0232300884955752,0.0583524027459954
"3576","2019","부산","강서구","초등학교",2019-04-01,"남자",1033,959,1004,45,29,74,0.0469238790406674,0.0288844621513944,0.0771637122002086
"3577","2019","부산","연제구","초등학교",2019-04-01,"전체",1654,1619,1606,-13,48,35,-0.0080296479308215,0.0298879202988792,0.0216182828906733
"3578","2019","부산","연제구","초등학교",2019-04-01,"여자",825,813,810,-3,15,12,-0.003690036900369,0.0185185185185185,0.014760147601476
"3579","2019","부산","연제구","초등학교",2019-04-01,"남자",829,806,796,-10,33,23,-0.0124069478908189,0.0414572864321608,0.0285359801488834
"3580","2019","부산","수영구","초등학교",2019-04-01,"전체",1042,1247,1251,4,-209,-205,0.00320769847634322,-0.167066346922462,-0.16439454691259
"3581","2019","부산","수영구","초등학교",2019-04-01,"여자",507,602,599,-3,-92,-95,-0.00498338870431894,-0.153589315525876,-0.1578073089701
"3582","2019","부산","수영구","초등학교",2019-04-01,"남자",535,645,652,7,-117,-110,0.0108527131782946,-0.179447852760736,-0.170542635658915
"3583","2019","부산","사상구","초등학교",2019-04-01,"전체",1489,1759,1683,-76,-194,-270,-0.0432063672541217,-0.115270350564468,-0.15349630471859
"3584","2019","부산","사상구","초등학교",2019-04-01,"여자",739,899,857,-42,-118,-160,-0.0467185761957731,-0.137689614935823,-0.17797552836485
"3585","2019","부산","사상구","초등학교",2019-04-01,"남자",750,860,826,-34,-76,-110,-0.0395348837209302,-0.0920096852300242,-0.127906976744186
"3586","2019","부산","기장군","초등학교",2019-04-01,"전체",2166,2302,2271,-31,-105,-136,-0.0134665508253692,-0.0462351387054161,-0.0590790616854909
"3587","2019","부산","기장군","초등학교",2019-04-01,"여자",1066,1132,1107,-25,-41,-66,-0.0220848056537102,-0.037037037037037,-0.0583038869257951
"3588","2019","부산","기장군","초등학교",2019-04-01,"남자",1100,1170,1164,-6,-64,-70,-0.00512820512820513,-0.0549828178694158,-0.0598290598290598
"3589","2019","대구","중구","초등학교",2019-04-01,"전체",787,596,614,18,173,191,0.0302013422818792,0.281758957654723,0.320469798657718
"3590","2019","대구","중구","초등학교",2019-04-01,"여자",351,270,273,3,78,81,0.0111111111111111,0.285714285714286,0.3
"3591","2019","대구","중구","초등학교",2019-04-01,"남자",436,326,341,15,95,110,0.0460122699386503,0.278592375366569,0.337423312883436
"3592","2019","대구","동구","초등학교",2019-04-01,"전체",3154,3271,3165,-106,-11,-117,-0.0324059920513604,-0.00347551342812006,-0.0357688780189544
"3593","2019","대구","동구","초등학교",2019-04-01,"여자",1510,1591,1530,-61,-20,-81,-0.038340666247643,-0.0130718954248366,-0.0509113764927718
"3594","2019","대구","동구","초등학교",2019-04-01,"남자",1644,1680,1635,-45,9,-36,-0.0267857142857143,0.0055045871559633,-0.0214285714285714
"3595","2019","대구","서구","초등학교",2019-04-01,"전체",1024,1169,1092,-77,-68,-145,-0.0658682634730539,-0.0622710622710623,-0.124037639007699
"3596","2019","대구","서구","초등학교",2019-04-01,"여자",515,597,568,-29,-53,-82,-0.0485762144053601,-0.0933098591549296,-0.137353433835846
"3597","2019","대구","서구","초등학교",2019-04-01,"남자",509,572,524,-48,-15,-63,-0.0839160839160839,-0.0286259541984733,-0.11013986013986
"3598","2019","대구","남구","초등학교",2019-04-01,"전체",737,909,857,-52,-120,-172,-0.0572057205720572,-0.14002333722287,-0.189218921892189
"3599","2019","대구","남구","초등학교",2019-04-01,"여자",366,466,428,-38,-62,-100,-0.0815450643776824,-0.144859813084112,-0.214592274678112
"3600","2019","대구","남구","초등학교",2019-04-01,"남자",371,443,429,-14,-58,-72,-0.0316027088036117,-0.135198135198135,-0.162528216704289
"3601","2019","대구","북구","초등학교",2019-04-01,"전체",3864,4112,4115,3,-251,-248,0.000729571984435798,-0.060996354799514,-0.0603112840466926
"3602","2019","대구","북구","초등학교",2019-04-01,"여자",1897,1976,2008,32,-111,-79,0.0161943319838057,-0.0552788844621514,-0.0399797570850202
"3603","2019","대구","북구","초등학교",2019-04-01,"남자",1967,2136,2107,-29,-140,-169,-0.0135767790262172,-0.0664451827242525,-0.0791198501872659
"3604","2019","대구","수성구","초등학교",2019-04-01,"전체",3675,3452,3587,135,88,223,0.0391077636152955,0.0245330359632004,0.0646002317497103
"3605","2019","대구","수성구","초등학교",2019-04-01,"여자",1756,1687,1743,56,13,69,0.033195020746888,0.00745840504876649,0.040901007705987
"3606","2019","대구","수성구","초등학교",2019-04-01,"남자",1919,1765,1844,79,75,154,0.0447592067988669,0.0406724511930586,0.0872521246458924
"3607","2019","대구","달서구","초등학교",2019-04-01,"전체",5343,5186,5050,-136,293,157,-0.0262244504435017,0.058019801980198,0.0302738141149248
"3608","2019","대구","달서구","초등학교",2019-04-01,"여자",2666,2550,2495,-55,171,116,-0.0215686274509804,0.0685370741482966,0.0454901960784314
"3609","2019","대구","달서구","초등학교",2019-04-01,"남자",2677,2636,2555,-81,122,41,-0.0307283763277693,0.0477495107632094,0.0155538694992413
"3610","2019","대구","달성군","초등학교",2019-04-01,"전체",3044,2942,3203,261,-159,102,0.0887151597552685,-0.0496409615985014,0.0346702923181509
"3611","2019","대구","달성군","초등학교",2019-04-01,"여자",1475,1414,1513,99,-38,61,0.07001414427157,-0.0251156642432254,0.0431400282885431
"3612","2019","대구","달성군","초등학교",2019-04-01,"남자",1569,1528,1690,162,-121,41,0.106020942408377,-0.0715976331360947,0.0268324607329843
"3613","2019","인천","중구","초등학교",2019-04-01,"전체",1442,1199,1203,4,239,243,0.00333611342785655,0.198669991687448,0.202668890742285
"3614","2019","인천","중구","초등학교",2019-04-01,"여자",696,598,598,0,98,98,0,0.163879598662207,0.163879598662207
"3615","2019","인천","중구","초등학교",2019-04-01,"남자",746,601,605,4,141,145,0.00665557404326123,0.233057851239669,0.24126455906822
"3616","2019","인천","동구","초등학교",2019-04-01,"전체",658,609,555,-54,103,49,-0.0886699507389163,0.185585585585586,0.0804597701149425
"3617","2019","인천","동구","초등학교",2019-04-01,"여자",333,301,276,-25,57,32,-0.0830564784053156,0.206521739130435,0.106312292358804
"3618","2019","인천","동구","초등학교",2019-04-01,"남자",325,308,279,-29,46,17,-0.0941558441558442,0.164874551971326,0.0551948051948052
"3619","2019","인천","연수구","초등학교",2019-04-01,"전체",3981,3545,3740,195,241,436,0.0550070521861777,0.0644385026737968,0.122990126939351
"3620","2019","인천","연수구","초등학교",2019-04-01,"여자",1964,1732,1847,115,117,232,0.0663972286374134,0.063345966432052,0.133949191685912
"3621","2019","인천","연수구","초등학교",2019-04-01,"남자",2017,1813,1893,80,124,204,0.0441257584114727,0.0655044902271527,0.112520683949255
"3622","2019","인천","미추홀구","초등학교",2019-04-01,"전체",3144,3497,3442,-55,-298,-353,-0.0157277666571347,-0.0865775711795468,-0.100943665999428
"3623","2019","인천","미추홀구","초등학교",2019-04-01,"여자",1511,1734,1684,-50,-173,-223,-0.0288350634371396,-0.102731591448931,-0.128604382929642
"3624","2019","인천","미추홀구","초등학교",2019-04-01,"남자",1633,1763,1758,-5,-125,-130,-0.00283607487237663,-0.0711035267349261,-0.0737379466817924
"3625","2019","인천","남동구","초등학교",2019-04-01,"전체",5246,5572,5587,15,-341,-326,0.00269203158650395,-0.0610345444782531,-0.0585068198133525
"3626","2019","인천","남동구","초등학교",2019-04-01,"여자",2567,2682,2703,21,-136,-115,0.00782997762863535,-0.050314465408805,-0.0428784489187174
"3627","2019","인천","남동구","초등학교",2019-04-01,"남자",2679,2890,2884,-6,-205,-211,-0.00207612456747405,-0.0710818307905687,-0.0730103806228374
"3628","2019","인천","부평구","초등학교",2019-04-01,"전체",4246,4570,4324,-246,-78,-324,-0.0538293216630197,-0.0180388529139685,-0.0708971553610503
"3629","2019","인천","부평구","초등학교",2019-04-01,"여자",2076,2248,2115,-133,-39,-172,-0.0591637010676157,-0.0184397163120567,-0.0765124555160142
"3630","2019","인천","부평구","초등학교",2019-04-01,"남자",2170,2322,2209,-113,-39,-152,-0.0486649440137812,-0.0176550475328203,-0.0654608096468562
"3631","2019","인천","계양구","초등학교",2019-04-01,"전체",2465,2755,2585,-170,-120,-290,-0.0617059891107078,-0.04642166344294,-0.105263157894737
"3632","2019","인천","계양구","초등학교",2019-04-01,"여자",1207,1351,1270,-81,-63,-144,-0.0599555884529978,-0.0496062992125984,-0.106587712805329
"3633","2019","인천","계양구","초등학교",2019-04-01,"남자",1258,1404,1315,-89,-57,-146,-0.0633903133903134,-0.0433460076045627,-0.103988603988604
"3634","2019","인천","서구","초등학교",2019-04-01,"전체",5921,5914,6024,110,-103,7,0.0185999323638823,-0.0170982735723772,0.00118363205951978
"3635","2019","인천","서구","초등학교",2019-04-01,"여자",2826,2854,2902,48,-76,-28,0.0168185003503854,-0.0261888352860096,-0.00981079187105816
"3636","2019","인천","서구","초등학교",2019-04-01,"남자",3095,3060,3122,62,-27,35,0.0202614379084967,-0.00864830237027546,0.011437908496732
"3637","2019","인천","강화군","초등학교",2019-04-01,"전체",353,381,395,14,-42,-28,0.036745406824147,-0.106329113924051,-0.073490813648294
"3638","2019","인천","강화군","초등학교",2019-04-01,"여자",170,185,190,5,-20,-15,0.027027027027027,-0.105263157894737,-0.0810810810810811
"3639","2019","인천","강화군","초등학교",2019-04-01,"남자",183,196,205,9,-22,-13,0.0459183673469388,-0.107317073170732,-0.0663265306122449
"3640","2019","인천","옹진군","초등학교",2019-04-01,"전체",102,120,123,3,-21,-18,0.025,-0.170731707317073,-0.15
"3641","2019","인천","옹진군","초등학교",2019-04-01,"여자",55,60,64,4,-9,-5,0.0666666666666667,-0.140625,-0.0833333333333333
"3642","2019","인천","옹진군","초등학교",2019-04-01,"남자",47,60,59,-1,-12,-13,-0.0166666666666667,-0.203389830508475,-0.216666666666667
"3643","2019","광주","동구","초등학교",2019-04-01,"전체",587,716,679,-37,-92,-129,-0.0516759776536313,-0.135493372606775,-0.180167597765363
"3644","2019","광주","동구","초등학교",2019-04-01,"여자",295,358,337,-21,-42,-63,-0.058659217877095,-0.124629080118694,-0.175977653631285
"3645","2019","광주","동구","초등학교",2019-04-01,"남자",292,358,342,-16,-50,-66,-0.0446927374301676,-0.146198830409357,-0.184357541899441
"3646","2019","광주","서구","초등학교",2019-04-01,"전체",2803,2776,2773,-3,30,27,-0.0010806916426513,0.0108186080057699,0.00972622478386167
"3647","2019","광주","서구","초등학교",2019-04-01,"여자",1331,1327,1318,-9,13,4,-0.00678221552373775,0.00986342943854325,0.00301431801055011
"3648","2019","광주","서구","초등학교",2019-04-01,"남자",1472,1449,1455,6,17,23,0.0041407867494824,0.0116838487972509,0.0158730158730159
"3649","2019","광주","남구","초등학교",2019-04-01,"전체",2317,2006,2058,52,259,311,0.0259222333000997,0.125850340136054,0.155034895314058
"3650","2019","광주","남구","초등학교",2019-04-01,"여자",1112,944,963,19,149,168,0.0201271186440678,0.15472481827622,0.177966101694915
"3651","2019","광주","남구","초등학교",2019-04-01,"남자",1205,1062,1095,33,110,143,0.0310734463276836,0.100456621004566,0.134651600753296
"3652","2019","광주","북구","초등학교",2019-04-01,"전체",4081,3868,3943,75,138,213,0.0193898655635988,0.0349987319300025,0.0550672182006205
"3653","2019","광주","북구","초등학교",2019-04-01,"여자",1971,1846,1869,23,102,125,0.0124593716143012,0.0545746388443018,0.0677139761646804
"3654","2019","광주","북구","초등학교",2019-04-01,"남자",2110,2022,2074,52,36,88,0.0257171117705242,0.017357762777242,0.0435212660731949
"3655","2019","광주","광산구","초등학교",2019-04-01,"전체",5395,5210,5246,36,149,185,0.00690978886756238,0.0284025924513915,0.0355086372360845
"3656","2019","광주","광산구","초등학교",2019-04-01,"여자",2575,2519,2549,30,26,56,0.0119094878920206,0.010200078462142,0.0222310440651052
